time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-1.913965;-8.709737;4.062159;-0.01734;0.011185;-0.012983;-0.10838;0.545169;-0.492146
2;-1.906666;-8.679669;4.054768;-0.009341;0.002369;-0.013922;-0.109563;0.545751;-0.493019
3;-1.899151;-8.694582;4.039926;-0.014766;0.011177;-0.00857;-0.107825;0.546091;-0.492122
4;-1.951359;-8.70982;4.046398;-0.01565;0.002401;-0.009514;-0.108263;0.545715;-0.492549
5;-1.906528;-8.709645;4.047298;-0.00938;0.007651;-0.011243;-0.108978;0.546253;-0.492449
6;-1.891788;-8.6572;4.077556;-0.010978;0.012924;-0.02002;-0.108413;0.54651;-0.492422
7;-1.906653;-8.672261;4.077274;-0.005778;0.011168;-0.013858;-0.108653;0.545162;-0.491888
8;-1.921628;-8.679696;4.046963;-0.007512;0.008534;-0.015643;-0.110385;0.545471;-0.49238
9;-1.89174;-8.679581;4.047563;-0.014622;-0.001155;-0.016594;-0.109076;0.545951;-0.491504
10;-1.89167;-8.679705;4.077583;-0.007578;0.019086;-0.01204;-0.108519;0.54674;-0.491479
11;-1.906684;-8.679638;4.047263;-0.01286;0.000612;-0.015699;-0.109091;0.54544;-0.492046
12;-1.891627;-8.694646;4.062591;-0.0149;0.014699;-0.002368;-0.109583;0.546294;-0.493292
13;-1.891662;-8.694584;4.047581;-0.01203;-0.01348;-0.014036;-0.10901;0.546806;-0.492995
14;-1.891788;-8.6572;4.077556;-0.01091;-0.002923;-0.024543;-0.10984;0.546665;-0.492492
15;-1.88432;-8.679458;4.025198;-0.014585;0.005002;-0.017435;-0.109237;0.545709;-0.492054
16;-1.914099;-8.687201;4.054626;-0.000748;-0.015236;-0.001691;-0.110217;0.545314;-0.491829
17;-1.891662;-8.694584;4.047581;-0.009426;-0.005559;-0.010451;-0.109799;0.545186;-0.49208
18;-1.891705;-8.679643;4.062573;-0.007709;0.007645;-0.006826;-0.109531;0.546245;-0.492069
19;-1.906684;-8.679638;4.047263;-0.007573;-0.004676;-0.013971;-0.108963;0.544928;-0.492581
20;-1.906571;-8.694704;4.062291;-0.005218;0.02526;0.003001;-0.110709;0.546168;-0.493075
21;-1.891744;-8.672141;4.062564;-0.016464;-0.00203;-0.013952;-0.108396;0.545446;-0.492419
22;-1.906723;-8.672136;4.047254;-0.02259;0.007665;-0.017414;-0.110106;0.545472;-0.492502
23;-1.906649;-8.679701;4.062273;-0.000632;0.009405;-0.005048;-0.109787;0.543339;-0.492481
24;-1.891705;-8.679643;4.062573;-0.00777;0.01645;-0.003235;-0.109218;0.545953;-0.491511
25;-1.906454;-8.71721;4.062317;-0.016537;0.015584;-0.008542;-0.109465;0.545005;-0.490978
26;-1.914117;-8.687169;4.047122;-0.020167;-0.002891;-0.006901;-0.109836;0.546793;-0.492357
27;-1.862013;-8.642018;4.063129;-0.007715;0.009391;-0.006808;-0.110365;0.544928;-0.492107
28;-1.906649;-8.679701;4.062273;-0.01293;0.006776;-0.012126;-0.110654;0.545199;-0.492121
29;-1.906536;-8.694767;4.077301;-0.006256;-0.002903;0.007217;-0.110723;0.54487;-0.493886
30;-1.914156;-8.679667;4.047113;-0.013183;0.012949;0.00027;-0.11033;0.54529;-0.491157
31;-1.891801;-8.664608;4.05505;-0.000681;0.004117;-0.003318;-0.111263;0.546948;-0.492426
32;-1.884225;-8.694492;4.032722;0.006611;-0.009986;-0.012246;-0.108928;0.544502;-0.4919
33;-1.906528;-8.709645;4.047298;0.004889;0.000589;-0.013939;-0.109994;0.545236;-0.49331
34;-1.891471;-8.724653;4.062627;0.022591;0.021688;-0.008499;-0.109971;0.543773;-0.493305
35;-1.899255;-8.664668;4.062405;0.019056;-0.00119;-0.012177;-0.110026;0.542907;-0.494932
36;-1.876648;-8.694651;4.077901;0.033962;-0.001215;-0.002475;-0.110592;0.544485;-0.494286
37;-1.876544;-8.694838;4.122931;0.049269;-0.002999;-0.012191;-0.110456;0.541998;-0.495358
38;-1.876692;-8.679709;4.092893;0.041914;-0.013547;-0.001675;-0.110507;0.541653;-0.496715
39;-1.876423;-8.724782;4.107956;0.077143;-0.031188;0.012315;-0.111077;0.540221;-0.497282
40;-1.883998;-8.665172;4.197794;0.061;-0.034677;0.016716;-0.112293;0.539261;-0.499508
41;-1.876626;-8.672395;4.137914;0.082471;-0.022391;0.012387;-0.112639;0.53801;-0.50142
42;-1.921027;-8.695635;4.272128;0.107506;-0.031203;0.003506;-0.112705;0.535713;-0.503858
43;-1.868728;-8.687992;4.28818;0.063352;-0.012694;-0.008722;-0.114179;0.533422;-0.505958
44;-1.876126;-8.695585;4.303049;0.059722;-0.020606;-0.00613;-0.113657;0.532408;-0.507421
45;-1.816585;-8.650343;4.304196;0.028002;-0.027645;-0.020294;-0.115643;0.531908;-0.507517
46;-1.868957;-8.620695;4.340634;0.051294;-0.013568;-0.028126;-0.116539;0.532352;-0.508375
47;-1.815816;-8.77806;4.349378;0.023001;-0.012684;-0.033448;-0.117201;0.53166;-0.510846
48;-1.785769;-8.81539;4.335013;-0.038709;0.002329;-0.055416;-0.118856;0.533341;-0.509032
