time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-6.649741;-4.256136;5.963982;0.032595;-0.070843;-0.038487;0.306665;0.162576;-0.701947
2;-6.597594;-4.286016;5.919409;0.066091;-0.092901;-0.062967;0.304983;0.163805;-0.70271
3;-6.582591;-4.256558;5.934639;0.107796;-0.076036;-0.05386;0.300398;0.162237;-0.706725
4;-6.597613;-4.241916;6.009243;0.120456;-0.072431;-0.046561;0.294826;0.159305;-0.708847
5;-6.507911;-4.183365;6.010303;0.111472;-0.050727;-0.038448;0.293724;0.155351;-0.709137
6;-6.433265;-4.198488;5.936149;0.098108;-0.004865;-0.034099;0.29299;0.154325;-0.71012
7;-6.507266;-4.064644;5.966307;0.055691;0.019531;-0.041559;0.291437;0.152249;-0.711127
8;-6.492484;-4.035542;6.07108;0.030262;0.026316;-0.017907;0.291177;0.152775;-0.710867
9;-6.492758;-4.080114;6.100637;0.010338;0.020988;-0.025208;0.291011;0.152129;-0.711418
10;-6.47099;-4.154797;6.204787;0.064555;0.003679;-0.019585;0.29068;0.15097;-0.712521
11;-6.433331;-4.051489;6.235594;0.05002;-0.010656;-0.028655;0.29103;0.150399;-0.71113
12;-6.403596;-4.125406;6.130867;0.030085;0.001394;-0.006848;0.289151;0.148485;-0.713113
13;-6.380867;-4.051437;6.116596;0.050902;0.007668;0.004101;0.28891;0.147016;-0.712563
14;-6.373237;-4.036503;6.071978;0.008388;0.009631;-0.005085;0.289769;0.147584;-0.714317
15;-6.41818;-4.065926;6.108757;-0.020595;0.022599;0.012143;0.288171;0.147845;-0.713559
16;-6.388299;-4.095477;6.026707;0.02288;0.044168;0.041293;0.288779;0.147676;-0.712436
17;-6.455112;-4.028315;6.041561;-0.015104;0.049717;0.034829;0.291295;0.148616;-0.713851
18;-6.507864;-4.124447;6.100234;-0.014208;0.046996;0.033011;0.291936;0.146578;-0.712164
19;-6.508439;-4.2357;6.129355;0.023015;0.058275;0.023891;0.292598;0.145853;-0.710074
20;-6.523104;-4.198417;6.099638;0.048402;0.045238;0.000269;0.293605;0.144561;-0.711671
21;-6.507821;-4.139088;6.055366;0.035807;0.051432;-0.01254;0.294929;0.144436;-0.71244
22;-6.508028;-4.168842;6.08502;0.006732;0.040105;-0.003412;0.294718;0.14335;-0.711343
23;-6.552722;-4.139023;6.129648;0.033944;0.024259;-0.03614;0.296558;0.142638;-0.710166
24;-6.553734;-4.258334;6.322882;0.023046;0.033527;-0.021602;0.296623;0.141217;-0.711526
