time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;2.923829;9.302075;0.434349;-0.000945;5.7e-05;-0.031969;-0.247125;-0.793042;-0.341521
2;2.938478;9.316623;0.434505;0.009533;0.000311;-0.001817;-0.245092;-0.793709;-0.341125
3;2.972873;9.374469;0.505477;0.008694;-0.003332;-0.014262;-0.244871;-0.792749;-0.341801
4;2.960724;9.340521;0.505247;0.003241;0.007438;0.004506;-0.244912;-0.791795;-0.342358
5;2.924014;9.258342;0.451167;0.022838;-0.004926;0.008706;-0.244899;-0.795001;-0.342699
6;2.921352;9.302112;0.427041;0.008621;0.00389;0.00354;-0.244517;-0.795192;-0.340661
7;2.975138;9.350531;0.442178;-0.007569;0.009328;0.015278;-0.244418;-0.793973;-0.341081
8;2.92872;9.321414;0.446622;-0.022793;0.00311;0.010913;-0.245625;-0.793377;-0.343442
9;2.963279;9.287219;0.495296;-0.047086;-0.008318;0.014611;-0.24478;-0.791724;-0.344766
10;2.919653;9.25767;0.587268;-0.020163;0.003999;0.015335;-0.246232;-0.791141;-0.346738
11;2.968256;9.345118;0.556363;-0.007829;-0.014493;0.022268;-0.246253;-0.79193;-0.347261
12;2.978127;9.299102;0.544059;0.001386;-0.006744;-2e-06;-0.246649;-0.791135;-0.34703
13;2.977763;9.330975;0.473706;-0.00938;-0.024484;-0.010676;-0.247207;-0.791927;-0.347583
14;2.884922;9.306583;0.504627;-0.029904;-0.003195;-0.001518;-0.246619;-0.791151;-0.346492
15;2.98347;9.288873;0.651005;-0.043513;0.002307;0.019981;-0.247601;-0.789997;-0.34952
16;3.066858;9.262089;0.670842;-0.07359;-0.013129;0.068173;-0.248601;-0.788568;-0.352824
17;3.156268;9.207309;0.957987;0.0081;-0.082081;-0.019995;-0.249453;-0.786948;-0.35344
18;3.096205;9.189624;0.612349;0.11178;-0.152224;-0.04792;-0.251742;-0.790029;-0.349487
19;2.98762;9.335727;0.493236;0.110865;-0.094346;-0.100067;-0.2498;-0.791657;-0.343712
20;2.801501;9.306825;0.457929;0.087706;-0.042838;-0.070292;-0.25047;-0.794867;-0.339531
21;2.663818;9.370411;0.352846;0.028525;-0.008843;-0.030514;-0.248392;-0.79489;-0.338205
22;2.757275;9.481032;0.538673;0.04192;-0.099675;-0.006175;-0.247351;-0.796671;-0.336636
23;2.833701;9.435091;0.018719;-0.026477;-0.118575;0.034293;-0.251416;-0.796741;-0.335257
24;2.91985;9.328164;0.062515;-0.065958;0.069375;-0.004395;-0.252519;-0.796128;-0.338148
25;2.875003;9.282576;0.455838;-0.046694;0.136358;-0.11446;-0.246865;-0.795036;-0.342005
26;2.851347;9.283959;0.667188;-0.030801;0.112433;-0.114716;-0.242143;-0.793819;-0.345783
27;2.856032;9.252807;0.591717;-0.025362;0.133757;-0.102205;-0.236884;-0.795336;-0.347601
28;2.802649;9.421385;0.830388;0.062686;0.105611;-0.170636;-0.230266;-0.795788;-0.348826
29;2.997126;9.529422;0.554952;0.061266;0.067119;-0.238371;-0.22293;-0.80113;-0.347635
30;2.655138;9.57202;0.776691;0.097076;-0.046145;-0.338901;-0.212459;-0.803681;-0.344845
31;2.467124;9.390826;0.152398;0.076789;-0.092468;-0.289258;-0.20212;-0.808437;-0.340007
32;2.166082;9.523682;0.26541;-0.035112;-0.111156;-0.210211;-0.196982;-0.809631;-0.339156
33;2.207477;9.304037;0.055603;-0.038893;-0.041404;-0.12003;-0.191369;-0.810124;-0.339229
34;1.9335;9.352135;0.144085;-0.229094;0.023216;-0.025675;-0.190254;-0.808064;-0.345241
35;2.238636;9.611135;0.723265;-0.16751;-0.011574;0.049315;-0.193818;-0.803301;-0.35318
36;2.5625;9.750376;1.000581;-0.139605;-0.036736;0.001902;-0.19492;-0.800752;-0.358121
37;2.371949;9.624223;1.015851;-0.021418;-0.091235;-0.144349;-0.192417;-0.799579;-0.360951
38;2.190096;9.489775;0.746722;0.051961;-0.139276;-0.170163;-0.188799;-0.802027;-0.358821
39;2.121529;9.513975;0.758566;0.15024;-0.11074;-0.124589;-0.186354;-0.803369;-0.353559
40;1.939388;9.510391;0.507049;0.102192;-0.054841;-0.106147;-0.184132;-0.806267;-0.350158
41;1.973824;9.647936;0.64402;0.053426;-0.080233;-0.0854;-0.18294;-0.808791;-0.346018
42;2.266928;9.515826;0.380246;0.060501;-0.053257;-0.042614;-0.179928;-0.808407;-0.344647
43;2.164703;9.358004;0.422654;0.060541;-0.088926;-0.074853;-0.181651;-0.808764;-0.342056
44;2.26726;9.358324;0.355219;0.017968;-0.039375;-0.077781;-0.180289;-0.8093;-0.3417
45;1.74102;9.467001;0.459447;-0.026832;-0.083079;-0.115944;-0.177566;-0.810373;-0.340988
46;1.738548;9.718369;0.628312;-0.125773;-0.079921;-0.070611;-0.175437;-0.809814;-0.34584
47;1.838219;9.883574;0.564044;-0.129747;-0.063469;-0.013544;-0.173267;-0.808011;-0.347361
48;2.017835;9.447413;0.490227;-0.095681;-0.097259;-0.035383;-0.173436;-0.805055;-0.352255
49;1.820181;9.369293;0.600479;-0.119203;-0.106861;-0.017495;-0.175181;-0.803527;-0.35453
50;1.773622;9.50469;0.683462;-0.090462;-0.031393;0.028923;-0.176864;-0.801093;-0.360306
51;1.90007;9.631416;0.553548;-0.052715;0.052153;0.082444;-0.177897;-0.800649;-0.361983
52;1.925186;9.640284;0.721475;-0.076077;0.048642;0.084406;-0.179654;-0.798651;-0.361987
53;1.744709;9.347024;0.692288;-0.105172;0.074932;0.060706;-0.181757;-0.795277;-0.367939
54;1.619002;9.161366;0.970223;-0.151397;0.048727;0.099145;-0.182151;-0.79341;-0.372289
55;2.191492;9.625775;1.197069;-0.095427;0.052644;0.137992;-0.186244;-0.791257;-0.378196
56;2.524351;9.531594;1.108738;0.052414;0.065815;0.140436;-0.189964;-0.791562;-0.377866
57;2.337352;9.542464;0.876704;0.042644;-0.072162;0.024152;-0.19113;-0.790523;-0.377013
58;2.160931;9.460512;0.780442;-0.016793;-0.116236;0.031478;-0.194312;-0.789626;-0.376406
59;2.063345;9.643767;0.9946;0.023232;-0.067202;0.091892;-0.197629;-0.790127;-0.378463
60;2.130937;9.698127;0.788636;0.001964;-0.009443;0.119064;-0.201299;-0.78946;-0.374661
61;2.251285;9.460786;0.722656;0.04025;0.046872;0.094134;-0.203679;-0.789758;-0.374254
62;2.445238;9.389988;0.813466;0.028075;0.017173;0.028298;-0.206081;-0.787441;-0.376179
63;2.582643;9.411334;0.906781;-0.011678;-0.04918;0.012293;-0.206466;-0.789052;-0.37617
64;2.399273;9.36272;0.934605;-0.051973;-0.034041;0.02512;-0.207208;-0.787952;-0.377306
65;2.303217;9.547128;0.915411;-0.045891;-0.066832;0.016014;-0.208791;-0.786305;-0.379038
66;2.200132;9.523302;0.832018;-0.041653;-0.028319;-0.024741;-0.208237;-0.786578;-0.378733
67;2.082919;9.426274;0.84058;0.005305;-0.000321;-0.046351;-0.208184;-0.786002;-0.380082
68;2.244649;9.498566;0.929415;0.01057;0.028256;-0.014193;-0.207033;-0.7857;-0.380961
69;2.406779;9.461601;1.044493;0.034832;0.058393;-0.00176;-0.204717;-0.787039;-0.380401
70;2.31849;9.423141;0.978141;0.020164;0.019603;0.007914;-0.204833;-0.787316;-0.380134
71;2.313735;9.367379;0.975427;0.003358;0.008745;-0.023137;-0.204446;-0.787909;-0.378089
72;2.234908;9.479167;0.929266;0.018991;-0.013946;0.012184;-0.20463;-0.788151;-0.379034
73;2.2905;9.596062;0.828044;0.029618;-0.0049;0.033508;-0.204979;-0.787514;-0.377993
74;2.205349;9.5809;0.953859;-0.005786;-0.068525;0.033449;-0.20706;-0.786555;-0.379203
75;2.220061;9.305366;0.767942;-0.05287;-0.061598;0.008045;-0.208894;-0.787788;-0.378747
76;2.269082;9.474456;0.900284;0.008573;3e-06;-0.012549;-0.209276;-0.786931;-0.380663
77;2.408483;9.556787;0.920962;0.028362;0.010583;-0.016179;-0.20991;-0.786153;-0.379909
78;2.381662;9.537319;0.935294;0.004908;0.003658;-0.001802;-0.208681;-0.786825;-0.379558
79;2.289085;9.401428;0.955984;-0.052528;-0.047772;-0.026534;-0.208353;-0.785585;-0.380636
80;2.230544;9.328665;0.960154;-0.005778;0.012491;0.001837;-0.208455;-0.784466;-0.382273
81;2.315996;9.517449;1.032037;0.064635;0.026927;0.044058;-0.209901;-0.784355;-0.381821
82;2.308324;9.462277;0.910192;0.031639;-0.001588;0.010376;-0.21129;-0.786674;-0.380782
83;2.300752;9.479482;0.864037;0.00234;0.00356;-0.012474;-0.208827;-0.785753;-0.379587
