time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;0.17785;-9.586217;-1.721347;-0.035391;0.012685;-0.010947;-0.226284;0.749599;-0.091665
2;0.185304;-9.586157;-1.728701;-0.028114;0.007386;-0.018925;-0.229566;0.749661;-0.092094
3;0.200504;-9.638579;-1.735843;-0.052745;0.016204;-0.029465;-0.229561;0.74861;-0.092362
4;0.237711;-9.615867;-1.750129;-0.036728;0.00384;-0.031312;-0.229859;0.750196;-0.09211
5;0.200178;-9.585974;-1.75842;-0.043074;0.00211;-0.026024;-0.229381;0.750926;-0.0906
6;0.214966;-9.55591;-1.758156;-0.038838;0.017949;-0.015319;-0.228907;0.749699;-0.089898
7;0.206679;-9.57893;-1.795522;-0.026436;0.018713;-0.015214;-0.230082;0.750412;-0.08945
8;0.206839;-9.616375;-1.810487;-0.049244;0.01081;-0.029396;-0.230314;0.749975;-0.088378
9;0.229159;-9.601254;-1.817559;-0.022899;0.001091;-0.015342;-0.231708;0.749711;-0.087904
10;0.236574;-9.593692;-1.824923;-0.02805;0.017814;-0.022284;-0.231105;0.749669;-0.087063
11;0.24405;-9.601103;-1.839774;-0.017539;0.012519;-0.015263;-0.231537;0.75112;-0.086681
12;0.258912;-9.578602;-1.824491;-0.014703;0.005461;-0.024132;-0.231499;0.749776;-0.08627
13;0.24389;-9.563657;-1.824809;-0.010381;0.024833;-0.016934;-0.232086;0.750587;-0.086436
14;0.258929;-9.578633;-1.816986;-0.026456;0.003722;-0.015321;-0.231249;0.748759;-0.087473
15;0.258912;-9.578602;-1.824491;-0.021271;0.026606;-0.006337;-0.232348;0.748479;-0.086714
16;0.259029;-9.601107;-1.824464;-0.017791;0.001956;-0.004748;-0.231435;0.75011;-0.084644
17;0.258877;-9.57854;-1.8395;-0.00326;0.003689;-0.01885;-0.231492;0.749378;-0.086269
18;0.258803;-9.570975;-1.854519;-0.03904;0.017825;-0.007282;-0.231739;0.748825;-0.085603
19;0.27463;-9.577777;-1.854491;-0.013831;0.021401;-0.018833;-0.233241;0.749178;-0.085237
20;0.289595;-9.58519;-1.861686;-0.021117;0.007323;-0.011875;-0.231121;0.749941;-0.085136
21;0.274747;-9.600282;-1.854464;-0.022999;0.012617;-0.006546;-0.2335;0.750466;-0.08417
22;0.274669;-9.585279;-1.854482;-0.015906;0.003806;-0.006604;-0.232601;0.748972;-0.083582
23;0.274574;-9.570245;-1.862004;-0.019167;-0.001479;-0.020756;-0.232051;0.748326;-0.08423
24;0.259648;-9.570333;-1.8548;-0.012209;-0.000596;-0.01369;-0.231797;0.74992;-0.084357
25;0.273824;-9.58592;-1.854201;-0.02508;0.007243;0.004113;-0.234244;0.749337;-0.084237
26;0.258807;-9.578415;-1.869519;-0.010714;0.010749;-0.002037;-0.233206;0.749543;-0.083105
27;0.273712;-9.570855;-1.869228;-0.03049;0.007252;0.007645;-0.232965;0.749057;-0.08431
28;0.288585;-9.570672;-1.898947;-0.023797;0.008982;-0.013522;-0.233734;0.749515;-0.082183
29;0.281235;-9.600646;-1.914071;-0.014155;0.011618;-0.006449;-0.232386;0.749823;-0.083742
30;0.288776;-9.600741;-1.883902;-0.00719;0.008969;-0.00029;-0.232929;0.749284;-0.083361
31;0.258698;-9.570788;-1.899548;-0.005475;-0.00334;0.001395;-0.231215;0.749512;-0.083008
32;0.281218;-9.570889;-1.854068;-0.005427;0.008973;-0.000283;-0.232659;0.750209;-0.083351
33;0.258655;-9.555847;-1.884556;-0.012472;0.001068;-0.003865;-0.232765;0.750046;-0.082543
34;0.258672;-9.555879;-1.877051;-0.00533;0.008981;-0.004692;-0.230965;0.748755;-0.084077
35;0.281218;-9.570889;-1.854068;-0.008819;0.004571;-0.008255;-0.23138;0.748751;-0.083826
36;0.267119;-9.570305;-1.85465;-0.019874;0.010869;0.012861;-0.229849;0.749667;-0.081962
37;0.319261;-9.532656;-1.838634;-0.028835;0.02142;0.016469;-0.229596;0.750215;-0.082492
38;0.259691;-9.585275;-1.869792;-0.057434;0.032053;0.025356;-0.22932;0.750741;-0.08248
39;0.27433;-9.540082;-1.899564;-0.075204;0.03911;0.025411;-0.22864;0.75089;-0.079742
40;0.199773;-9.577818;-1.91603;-0.105612;0.036549;0.03421;-0.226842;0.751563;-0.077222
41;0.1397;-9.540355;-1.962305;-0.118604;0.012818;0.016403;-0.2242;0.753146;-0.074527
42;0.169538;-9.547585;-1.99922;-0.142797;0.005796;0.025173;-0.22352;0.753295;-0.071789
43;0.17677;-9.554559;-2.119138;-0.108277;0.014526;-0.006536;-0.223175;0.754543;-0.069882
44;0.184268;-9.569439;-2.141484;-0.037882;0.010931;0.026971;-0.223224;0.753673;-0.067988
45;0.169255;-9.539647;-2.104296;-0.017127;0.022348;0.012942;-0.220767;0.753598;-0.066922
46;0.139368;-9.569489;-2.172404;-0.021457;0.007399;0.007536;-0.220878;0.753441;-0.06625
47;0.161944;-9.577122;-2.119411;-0.008638;-0.001441;-0.011056;-0.221322;0.755295;-0.066006
48;0.146021;-9.555285;-2.126962;0.000696;0.010788;0.00767;-0.220668;0.754431;-0.066543
49;0.153215;-9.495306;-2.111874;0.023069;-0.013895;-0.002195;-0.222418;0.755413;-0.067307
50;0.123962;-9.630326;-2.142333;0.047038;-0.013032;0.001316;-0.221766;0.755196;-0.068763
51;-0.053696;-10.020452;-2.303071;0.06951;-0.093093;-0.010785;-0.222255;0.755129;-0.070275
52;0.023394;-10.737856;-2.893593;0.106306;-0.276314;-0.027221;-0.223524;0.754485;-0.070335
53;0.024997;-11.171765;-3.178257;0.494519;-0.342007;-0.093923;-0.22982;0.75161;-0.076045
54;0.097493;-11.775437;-2.260602;0.568961;-0.254229;-0.326339;-0.239309;0.748448;-0.090298
55;1.381891;-11.501573;-1.94992;-0.090654;-0.099242;-0.565299;-0.259734;0.743751;-0.08857
56;0.280201;-13.183932;-0.724492;2.308116;-0.57366;-0.782206;-0.284653;0.733832;-0.111267
57;0.598146;-8.387626;-1.068525;1.264862;-0.218637;-0.901573;-0.320237;0.713089;-0.155427
58;0.864869;-13.103266;0.277755;0.391023;0.044558;-1.007422;-0.35203;0.696394;-0.168699
59;1.1406;-14.139876;0.86977;1.075917;-0.02177;-1.313327;-0.395867;0.668862;-0.189022
60;0.501168;-11.980848;0.614429;1.435626;-0.161089;-1.537094;-0.446046;0.630126;-0.219231
61;1.013911;-9.805217;1.072633;1.261066;-0.173401;-1.553548;-0.488238;0.587063;-0.239978
62;2.005566;-9.247671;1.437158;1.305106;-0.202097;-1.547486;-0.533386;0.537087;-0.259362
63;2.309258;-8.684359;1.562719;1.242422;-0.331549;-1.545647;-0.57256;0.481919;-0.273573
64;2.962273;-6.319356;1.715854;1.081591;-0.36414;-1.457217;-0.614425;0.420768;-0.286547
65;3.562077;-5.155408;2.004305;0.841472;-0.319999;-1.301418;-0.645068;0.369657;-0.288718
66;4.638332;-5.322738;1.778469;0.80494;-0.309816;-1.086127;-0.664984;0.328523;-0.285117
67;5.382029;-4.615027;1.875193;0.488669;-0.267431;-0.936621;-0.68277;0.291411;-0.283317
68;5.874815;-4.612489;1.735004;0.445397;-0.133712;-0.731;-0.69425;0.259779;-0.28136
69;6.442657;-4.558239;1.858923;0.417605;-0.029956;-0.507923;-0.700584;0.234187;-0.282957
70;6.379172;-3.875543;1.789364;0.394463;0.042443;-0.261104;-0.704519;0.218382;-0.28798
71;6.352963;-4.318589;2.021655;0.604803;0.264234;-0.056772;-0.70549;0.207734;-0.294956
72;6.400434;-4.895384;1.865643;0.493359;0.31905;0.176436;-0.701938;0.203755;-0.306408
73;6.142031;-6.490885;2.852771;0.438127;0.393262;0.275521;-0.693216;0.206445;-0.320602
74;6.148452;-7.34959;3.701834;0.260286;0.353037;0.31392;-0.685975;0.213658;-0.334608
75;5.7406;-6.347469;4.060265;0.017463;0.300738;0.258165;-0.677701;0.219514;-0.344773
76;5.457104;-6.185843;4.60972;-0.085595;0.242932;0.24105;-0.674557;0.225593;-0.352076
77;5.342345;-6.744823;5.426004;-0.269125;0.190415;0.209715;-0.668408;0.236444;-0.356945
78;5.411757;-8.798132;4.971863;0.078558;0.139671;0.148094;-0.665808;0.243164;-0.360083
79;5.69051;-7.806785;4.968882;0.019063;0.047111;0.002909;-0.663062;0.246347;-0.36104
80;5.298276;-7.199697;4.727702;-0.112702;0.04127;-0.07467;-0.662926;0.246742;-0.364416
81;5.250468;-6.674322;4.621108;0.070598;0.043699;-0.086896;-0.663169;0.244093;-0.364421
82;5.326897;-7.115567;4.367973;0.184482;-0.005796;-0.087329;-0.664871;0.238494;-0.366519
83;5.401245;-7.077457;4.294381;0.03643;-0.053193;-0.109728;-0.666802;0.235462;-0.366335
84;5.682107;-6.520924;4.224376;-0.026545;-0.03741;-0.120119;-0.669687;0.231363;-0.362271
85;5.703486;-6.288599;4.299597;-0.099416;-0.086569;-0.047183;-0.670947;0.229797;-0.359081
86;5.664773;-6.078231;4.186023;0.033567;-0.03563;0.014104;-0.672731;0.229766;-0.35768
87;5.93347;-6.158426;3.883829;0.032306;0.001232;0.080504;-0.670986;0.229442;-0.356783
