time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;2.243489;6.03507;-7.460521;-0.008063;-0.004094;-0.019083;-0.195255;-0.775163;0.439719
2;2.236226;6.004941;-7.438121;-0.008524;-0.005837;0.002077;-0.195359;-0.774674;0.440795
3;2.258471;6.027627;-7.460212;-0.002115;0.00118;-0.005812;-0.192597;-0.774643;0.439035
4;2.22858;6.03495;-7.445812;-0.004394;0.018793;-0.022452;-0.193292;-0.7753;0.439138
5;2.243567;6.020067;-7.460504;-0.003715;0.014389;-0.01278;-0.193727;-0.77437;0.43925
6;2.236017;6.035042;-7.460671;-0.021507;0.010014;-0.012809;-0.193989;-0.775433;0.439375
7;2.243532;6.02013;-7.475513;-0.017984;0.008246;-0.01106;-0.193098;-0.776003;0.440096
8;2.265939;6.035095;-7.445061;-0.016657;-0.002317;0.008283;-0.194202;-0.775233;0.441122
9;2.228658;6.019947;-7.445794;0.003372;0.002945;-0.012858;-0.193323;-0.776185;0.441438
10;2.236113;6.020007;-7.453149;-0.007473;0.010002;-0.003986;-0.193395;-0.775596;0.439945
11;2.228545;6.035013;-7.460822;-0.011763;0.011767;-0.011031;-0.193083;-0.775887;0.440502
12;2.265908;6.027719;-7.475071;-0.012835;0.012634;-0.002204;-0.194647;-0.774425;0.440964
13;2.243567;6.020067;-7.460504;-0.003953;0.009994;-0.002222;-0.193521;-0.774824;0.440613
14;2.228676;6.019916;-7.438289;-0.00221;0.00472;-0.001375;-0.193217;-0.776415;0.440497
15;2.236021;6.027602;-7.475672;-0.011471;0.022318;-0.023313;-0.192991;-0.774536;0.439827
16;2.236017;6.035042;-7.460671;-0.021591;0.005615;-0.00931;-0.192216;-0.775391;0.441084
17;2.251056;6.020065;-7.452848;-0.01092;0.006474;-0.009306;-0.194024;-0.775008;0.438696
18;2.235939;6.050045;-7.460689;0.002435;-0.000578;-0.011113;-0.194907;-0.774834;0.441358
19;2.243489;6.03507;-7.460521;0.006586;0.003823;0.003033;-0.193674;-0.774811;0.440336
20;2.243532;6.02013;-7.475513;-0.003566;0.009982;-0.01987;-0.193928;-0.774966;0.441
21;2.243528;6.027569;-7.460512;-0.01872;0.011764;-0.018092;-0.193267;-0.773624;0.440352
22;2.22858;6.03495;-7.445812;-0.012717;0.01001;-0.008395;-0.193924;-0.774446;0.441269
23;2.236095;6.020039;-7.460653;-0.004514;0.000307;-0.018172;-0.193726;-0.773325;0.439653
