time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;0.378989;-5.134503;-8.279289;-0.017742;-0.00099;-0.006992;-0.241422;0.737844;0.774844
2;0.393998;-5.127155;-8.264071;0.000441;0.011472;-0.014196;-0.242423;0.737823;0.776039
3;0.363986;-5.141877;-8.287035;-0.001453;0.000812;-0.009728;-0.242255;0.739324;0.774925
4;0.378989;-5.142026;-8.264365;-0.005154;0.004526;-0.002464;-0.241324;0.739066;0.774551
5;0.37151;-5.126997;-8.279395;-0.006933;-0.008118;-0.007064;-0.241393;0.737976;0.775251
6;0.393997;-5.119632;-8.278996;-0.006272;0.008454;0.014743;-0.241565;0.73945;0.776855
7;0.37147;-5.134363;-8.309304;-0.012247;0.007027;-0.010567;-0.242824;0.739456;0.77463
8;0.349035;-5.126891;-8.279775;-0.00161;-0.006152;0.000181;-0.241126;0.738385;0.775252
9;0.378988;-5.12698;-8.294213;-0.001374;0.006094;-0.014222;-0.241954;0.738918;0.775215
10;0.393972;-5.134574;-8.279037;-0.001557;0.010865;0.000277;-0.242872;0.73904;0.775728
11;0.379026;-5.112091;-8.279228;-0.001465;0.013429;-0.006033;-0.241735;0.738385;0.774414
12;0.379;-5.119509;-8.294192;-0.00231;0.015145;-0.009637;-0.241499;0.738122;0.773881
13;0.393959;-5.142045;-8.279057;-0.012407;0.004551;0.000261;-0.24223;0.739051;0.775203
14;0.364012;-5.134459;-8.27207;0.004866;0.00623;-0.008803;-0.241451;0.739063;0.774683
15;0.349042;-5.126917;-8.272303;0.001977;0.002897;0.003851;-0.242073;0.738374;0.775358
16;0.364032;-5.127014;-8.264577;-0.005102;-0.006354;-0.008862;-0.242706;0.738648;0.77424
17;0.393918;-5.134366;-8.338814;-0.003483;-0.009643;0.005571;-0.242369;0.738509;0.775073
18;0.394129;-5.105108;-8.159399;-0.013432;-0.018725;0.001917;-0.240425;0.739336;0.775667
19;0.319538;-5.053371;-7.898994;-0.145818;-0.095802;0.025274;-0.237746;0.737176;0.778252
20;0.363979;-5.014009;-8.533272;-0.197162;-0.079689;0.03272;-0.23362;0.732152;0.785032
21;0.281676;-5.09674;-8.265887;-0.147597;-0.070481;0.035412;-0.22719;0.730819;0.790454
22;0.229231;-4.931035;-8.580158;-0.157914;-0.085991;0.0661;-0.223106;0.7258;0.796687
23;0.199383;-4.841111;-8.617781;0.122128;-0.07451;0.050121;-0.218942;0.725685;0.799418
24;0.131798;-5.020643;-8.462491;0.325814;-0.061659;0.071449;-0.21449;0.735546;0.791464
25;0.049272;-5.147624;-8.359618;0.338971;-0.045321;0.034481;-0.212852;0.746469;0.782578
26;0.131421;-5.365088;-8.239262;0.293898;-0.02313;0.033811;-0.212753;0.755773;0.77108
27;0.049171;-5.320187;-8.150865;0.254642;-0.008683;0.001475;-0.211546;0.764516;0.763313
28;0.034037;-5.409767;-8.151361;0.258274;-0.0096;-0.000339;-0.211735;0.772827;0.756873
29;0.093872;-5.514956;-8.060968;0.247382;0.000307;0.00516;-0.212157;0.779389;0.748821
30;0.003926;-5.559461;-8.03272;0.304165;0.018649;0.014227;-0.21167;0.787197;0.738592
31;0.033623;-5.799195;-7.88342;0.229578;0.007907;-0.014607;-0.214294;0.794685;0.73045
32;0.123482;-5.81451;-7.896888;0.102443;0.018938;-0.020589;-0.213936;0.797984;0.724942
33;0.153784;-5.695639;-7.746612;0.062097;0.035416;-0.03939;-0.21642;0.801387;0.719747
34;0.198553;-5.770352;-7.805834;0.024043;0.04992;-0.023839;-0.218292;0.80219;0.718579
35;0.190892;-5.814777;-7.910694;0.03105;0.031408;-0.010409;-0.219601;0.803267;0.717696
36;0.168372;-5.829534;-7.93353;0.077762;-0.003183;-0.0017;-0.220367;0.803268;0.71658
37;0.36292;-5.994999;-7.878384;0.227558;0.045068;0.010843;-0.219476;0.807371;0.712847
38;0.093771;-5.87552;-7.501529;0.093777;0.015973;0.011991;-0.220871;0.812017;0.706028
39;0.003756;-5.844558;-7.689771;0.023788;0.058403;-0.005608;-0.221036;0.814737;0.704333
40;0.168548;-5.905418;-7.597484;0.201307;0.077853;-0.048491;-0.223723;0.818265;0.700085
41;0.138371;-5.934534;-7.777405;0.296656;0.004949;-0.038346;-0.229717;0.823972;0.690365
42;0.242907;-6.099129;-7.850804;0.562873;-0.032245;0.024028;-0.228212;0.835734;0.678048
43;0.228016;-6.325014;-7.328613;0.605715;-0.045973;0.047365;-0.224873;0.850153;0.657964
44;0.213205;-6.423371;-6.95552;0.356848;-0.042005;0.024499;-0.220709;0.863048;0.643121
45;0.167819;-6.594415;-7.121136;0.210606;-0.02712;0.033123;-0.2202;0.870418;0.636722
46;0.122512;-6.750726;-7.226933;0.158633;-0.027829;0.007039;-0.21838;0.877312;0.624099
47;0.137682;-6.683846;-7.144302;0.109606;-0.015904;0.029843;-0.215141;0.883328;0.621089
48;0.062654;-6.803366;-7.048755;0.043054;-0.021936;0.0092;-0.214859;0.883465;0.621232
49;0.10044;-6.812346;-6.667059;-0.180792;-0.012107;0.006185;-0.212405;0.882244;0.624611
50;0.077472;-6.59224;-7.623292;-0.113376;-0.00791;-0.022901;-0.212683;0.879072;0.631211
51;0.047839;-6.503152;-7.421804;0.151823;-0.002272;-0.01446;-0.213228;0.880719;0.627887
52;0.010176;-6.772894;-7.146698;0.300582;-0.010584;-0.009427;-0.212164;0.887027;0.619616
53;0.040335;-6.758747;-6.959345;0.249211;-0.003768;-0.016503;-0.214139;0.890604;0.610342
54;0.107783;-6.804284;-6.846246;0.182383;-0.000417;-0.014533;-0.213497;0.896895;0.603695
55;0.137662;-6.804086;-6.942878;0.148091;-0.014923;-0.016368;-0.214504;0.900045;0.598144
56;0.077702;-6.90897;-6.779787;0.175004;-0.007425;-0.0055;-0.215265;0.904042;0.588766
57;0.07793;-6.849699;-6.637652;0.0593;0.010363;0.009373;-0.214492;0.9076;0.585176
58;-0.027901;-7.2967;-6.857338;-0.132572;0.012801;-0.013596;-0.213376;0.907323;0.587265
59;0.047677;-6.86348;-6.929615;-0.085973;0.000891;0.009678;-0.214619;0.904157;0.591923
60;0.062962;-6.804567;-6.705032;-0.101758;0.018042;-0.024546;-0.21329;0.902252;0.594732
61;0.062831;-6.834137;-6.794781;-0.113197;0.019391;-0.044407;-0.213035;0.898306;0.597407
62;0.04012;-6.87823;-6.974616;-0.117943;-0.015307;-0.031954;-0.214681;0.897584;0.600778
63;0.062806;-6.78892;-6.906742;-0.090013;-0.043072;-0.035838;-0.214375;0.893632;0.604137
64;0.047585;-6.818002;-7.116298;0.005747;-0.054467;-0.041571;-0.215283;0.893603;0.606564
65;0.152403;-6.923535;-6.987784;0.127798;-0.0427;-0.056302;-0.214754;0.893249;0.600858
66;0.204927;-6.833871;-7.061377;0.285802;-0.022375;-0.054772;-0.215911;0.89667;0.595161
67;0.189988;-6.924209;-6.84518;0.323217;-0.039581;-0.026024;-0.21727;0.903521;0.583799
68;0.152269;-7.171173;-6.674623;0.293232;-0.027745;-0.011374;-0.217323;0.909565;0.573313
69;0.078032;-6.865137;-6.49572;0.239613;-0.02474;0.01322;-0.216066;0.913721;0.563589
70;0.069393;-7.462227;-6.654392;0.19132;-0.024156;0.050451;-0.2157;0.920144;0.55693
71;-0.012013;-7.104773;-6.213946;-0.018741;-0.018252;0.026609;-0.214418;0.922089;0.552569
72;0.010063;-7.208611;-6.460434;-0.095228;-0.038596;0.009469;-0.210686;0.919944;0.554643
73;0.009745;-7.297609;-6.647484;-0.112433;-0.043898;0.015809;-0.209439;0.921277;0.558752
74;0.077225;-7.207911;-6.750712;-0.135678;-0.028085;0.005087;-0.207648;0.916381;0.563543
75;0.032857;-6.999401;-6.496846;-0.123326;-0.040309;0.018554;-0.205586;0.914463;0.568831
76;-0.012573;-7.140195;-6.766992;-0.128513;-0.029751;0.00871;-0.202533;0.912565;0.572788
77;0.03237;-7.087746;-6.870701;-0.107697;0.000884;0.013365;-0.202216;0.909965;0.576532
78;0.003019;-6.939596;-6.4673;-0.12836;0.032915;0.006403;-0.200191;0.909132;0.581526
79;0.032631;-6.960923;-6.818049;-0.118388;0.02762;0.008138;-0.199584;0.906127;0.585423
80;-0.027425;-6.990236;-6.901337;-0.124948;0.038815;0.029962;-0.198599;0.904466;0.590944
81;-0.057329;-6.937693;-6.93159;-0.072745;0.024843;0.037891;-0.197577;0.903373;0.593454
82;-0.131964;-6.923389;-6.64887;-0.127076;0.001403;0.040613;-0.196836;0.902818;0.595945
83;-0.132017;-6.802862;-6.932488;-0.197417;0.002971;0.041695;-0.195403;0.899115;0.60343
84;-0.192214;-6.891785;-7.060772;-0.18423;-0.013957;-0.000934;-0.191897;0.896406;0.607826
85;-0.11691;-6.713177;-6.96188;-0.120565;0.025097;-0.02981;-0.19226;0.892026;0.613082
86;-0.117207;-6.8173;-7.096664;-0.114161;0.026845;-0.033429;-0.192234;0.888177;0.619978
87;-0.057403;-6.877247;-7.125704;-0.103271;0.026795;-0.037097;-0.193297;0.885174;0.621637
88;-0.041881;-6.533498;-7.169348;-0.042307;-0.007454;-0.013978;-0.194581;0.885152;0.622687
89;0.0626;-6.803157;-7.108532;0.036621;-0.032564;0.01638;-0.193765;0.885431;0.622708
90;0.062545;-6.787902;-7.198158;0.011518;-0.023873;0.007454;-0.192035;0.885183;0.622088
91;-0.019376;-6.563802;-7.079383;0.113643;0.004176;0.001085;-0.192492;0.886265;0.621643
92;-0.147014;-6.795216;-6.96261;0.093855;0.017483;-0.003238;-0.192691;0.888734;0.617633
93;-0.176927;-6.787759;-6.918262;0.036639;-0.00741;0.016647;-0.192858;0.891064;0.614036
94;-0.102357;-6.892054;-7.104087;-0.030946;0.003943;0.015052;-0.191858;0.889582;0.61437
95;-0.101826;-6.653481;-6.961464;-0.072351;-0.027952;-0.003157;-0.191827;0.889428;0.616557
96;-0.087103;-6.727738;-7.110859;-0.075022;-0.027959;-0.003155;-0.193178;0.888857;0.618433
97;-0.191831;-6.652637;-7.082537;-0.030765;-0.013427;-0.003126;-0.191029;0.885082;0.619122
98;0.047979;-6.684178;-6.929126;-0.072336;-0.014515;-0.001319;-0.188675;0.88345;0.622914
99;-0.06436;-6.608571;-7.035431;-0.050662;0.011723;0.005178;-0.188646;0.884259;0.623445
100;-0.072552;-6.83141;-7.394835;0.026328;0.02885;-0.004837;-0.189434;0.883436;0.623708
101;-0.056862;-6.668792;-6.915912;0.0417;0.027762;-0.015746;-0.192009;0.883423;0.622122
102;-0.086917;-6.713423;-6.931485;-0.075444;-0.003984;0.030473;-0.192037;0.885318;0.622085
103;-0.139625;-6.719654;-7.216335;-0.096777;-0.009835;0.009703;-0.189111;0.882743;0.626051
104;-0.117099;-6.6974;-7.20095;-0.063261;-0.000904;0.002435;-0.189513;0.882723;0.627948
105;-0.206729;-6.570177;-7.142344;-0.04324;0.01152;-0.008353;-0.190312;0.881075;0.629727
106;-0.116791;-6.578282;-7.081069;-0.010788;0.009854;-0.006671;-0.189495;0.878364;0.631033
107;-0.064572;-6.637828;-7.214846;-0.008603;0.027337;-0.028287;-0.188807;0.879452;0.631308
108;-0.101973;-6.660429;-7.110929;0.039909;0.013419;-0.016724;-0.190594;0.879586;0.629336
109;-0.057012;-6.653171;-7.110149;0.029396;0.025491;-0.03744;-0.19129;0.881218;0.627645
110;-0.056933;-6.638438;-7.050331;0.00883;0.004862;0.009506;-0.191322;0.882032;0.627356
111;-0.042235;-6.727638;-7.199766;-0.036068;0.004405;-0.004862;-0.189982;0.880952;0.628648
112;-0.05705;-6.668061;-7.125134;-0.070559;0.002745;0.007879;-0.191748;0.879446;0.628483
113;-0.08693;-6.600576;-7.155346;-0.070336;0.026734;-0.002806;-0.19199;0.878328;0.632316
114;-0.199363;-6.592286;-7.239418;-0.01646;-0.005899;0.011361;-0.191509;0.87861;0.631508
115;-0.132124;-6.682126;-7.275884;0.009091;0.009978;-0.004901;-0.191621;0.878862;0.633682
116;-0.041851;-6.563695;-7.079763;0.025337;3.3e-05;-0.010475;-0.192076;0.878607;0.631216
117;-0.071996;-6.638054;-7.14025;0.054308;0.000936;-0.015952;-0.191086;0.877276;0.629637
118;-0.042272;-6.697415;-7.296824;0.049019;0.009786;-0.020413;-0.192521;0.879853;0.627358
119;0.018163;-6.579339;-6.959236;0.060854;0.016727;-0.032182;-0.19305;0.881769;0.624303
120;0.018135;-6.571711;-7.004049;0.003278;-0.005789;0.016651;-0.192165;0.881635;0.625153
121;-0.087593;-6.90631;-7.32057;-0.00925;-0.013951;0.012159;-0.191688;0.882189;0.624339
122;-0.206661;-6.577961;-7.052698;0.058341;0.004375;0.018485;-0.191957;0.883267;0.624583
123;-0.116898;-6.638024;-7.088704;0.068479;-0.011217;0.000231;-0.190686;0.884387;0.621738
124;0.003091;-6.624041;-6.974556;0.063004;0.000485;0.005701;-0.191336;0.88642;0.620723
125;-0.102571;-6.951377;-7.231278;0.083116;0.0012;-0.008761;-0.191482;0.888598;0.619176
126;-0.109294;-6.683616;-6.879478;0.0474;-9.2e-05;0.02297;-0.189655;0.890684;0.614831
127;-0.199504;-6.772215;-7.060573;0.107953;0.001902;0.02016;-0.188661;0.893574;0.610443
128;-0.10234;-6.922199;-7.029447;0.147732;0.000114;0.014589;-0.188489;0.895916;0.605902
129;-0.139419;-6.758053;-6.917548;0.232839;0.005386;-0.006378;-0.189849;0.900288;0.599498
130;-0.132487;-7.04167;-7.007862;0.382559;0.023241;0.006948;-0.191104;0.907954;0.58785
131;-0.012582;-7.177759;-6.707315;0.32294;0.020246;0.005223;-0.192024;0.915377;0.573353
132;-0.116776;-6.954336;-6.364754;0.234056;0.002451;0.027067;-0.193166;0.920328;0.562716
133;-0.177349;-7.282434;-6.4638;0.023036;-0.002148;0.014929;-0.191253;0.924449;0.558062
134;-0.176736;-7.05922;-6.201662;-0.046363;-0.029671;-0.003181;-0.190668;0.926899;0.557216
135;-0.207867;-7.325263;-6.994956;-0.035067;0.00601;-0.015616;-0.191101;0.923067;0.561641
136;-0.05724;-7.133556;-6.468842;0.014324;0.002723;-0.00678;-0.193327;0.921426;0.56078
137;-0.072074;-7.028788;-6.498698;-0.047034;-0.010117;-0.010331;-0.191578;0.921838;0.562331
138;-0.072629;-7.282303;-6.641363;-0.054266;-0.001066;-0.004817;-0.191139;0.921298;0.562628
139;-0.154678;-7.057707;-6.66456;-0.016476;0.008284;0.006031;-0.191405;0.920754;0.56263
140;-0.132865;-7.386117;-6.784632;-0.009857;0.025002;-0.010151;-0.1912;0.921019;0.563587
141;-0.139595;-6.990487;-6.679068;-0.0128;0.053645;-0.055188;-0.194049;0.91935;0.565298
142;-0.117047;-7.05104;-6.484574;0.070851;0.054305;-0.037306;-0.197195;0.921106;0.561887
143;-0.073133;-7.520981;-6.754097;0.184625;0.048445;-0.037627;-0.199463;0.923721;0.553986
144;-0.07175;-6.984929;-6.222104;0.108123;0.008474;-0.005162;-0.199949;0.926173;0.551604
145;-0.020033;-7.298198;-6.438768;-0.051778;-0.018823;0.004083;-0.199501;0.925918;0.550259
146;-0.05718;-7.073632;-6.513512;-0.085337;-0.029463;0.014955;-0.199073;0.92523;0.552196
147;-0.057882;-7.401778;-6.678796;-0.097844;-0.004427;0.01426;-0.196061;0.924689;0.555853
148;-0.11718;-7.058041;-6.619094;-0.049068;0.006488;0.012416;-0.19611;0.922771;0.55848
149;-0.057836;-7.326756;-6.76826;-0.005447;0.007145;-0.006697;-0.196272;0.922892;0.559973
150;-0.102194;-7.088204;-6.559145;0.049702;0.015234;-0.015812;-0.196096;0.922349;0.560399
151;-0.072826;-7.386818;-6.664064;0.113925;0.020693;-0.023171;-0.198141;0.924536;0.555378
152;-0.087243;-7.16335;-6.454484;0.099322;0.008198;-0.017793;-0.200775;0.926046;0.549669
153;-0.057506;-7.282922;-6.484193;0.033396;-0.008184;-0.017748;-0.200128;0.927288;0.54762
154;-0.042323;-7.208571;-6.401542;-0.009919;0.005111;-0.016657;-0.201005;0.929043;0.547148
155;0.002678;-7.193947;-6.370853;-0.046279;-0.009959;-0.001311;-0.201498;0.927259;0.549349
156;0.062042;-7.342422;-6.721443;-0.043336;-0.001171;-0.010325;-0.199143;0.925252;0.549465
157;-0.10185;-7.044424;-6.260134;-0.016722;-0.01403;0.012195;-0.199658;0.925919;0.549981
158;-0.072901;-7.379007;-6.761183;-0.048871;0.002637;-0.00028;-0.198128;0.9247;0.551965
159;-0.102079;-7.163854;-6.290349;-0.092192;-0.003117;-0.010155;-0.197783;0.923193;0.554461
160;-0.057462;-7.192853;-6.603504;-0.103935;-0.007527;-0.004748;-0.199225;0.920708;0.558417
161;-0.072324;-7.133093;-6.581178;-0.101247;0.012315;0.000809;-0.199076;0.920423;0.560337
162;-0.095013;-7.192311;-6.708748;-0.097203;0.025233;-0.026238;-0.198687;0.917139;0.564915
163;-0.087299;-7.140572;-6.559034;-0.082408;0.021084;-0.056154;-0.200119;0.917642;0.567723
164;0.047387;-7.148107;-6.721167;-0.120711;0.020681;-0.023558;-0.203185;0.914734;0.57177
165;0.017339;-7.132605;-6.841187;-0.08459;0.005537;-0.02645;-0.201396;0.913113;0.573497
166;-0.042387;-7.057926;-6.752329;-0.028879;0.012397;-0.008429;-0.201855;0.911191;0.576111
167;-0.057239;-7.028284;-6.662834;-0.06013;0.027039;-0.031766;-0.203374;0.909945;0.577449
168;0.032536;-7.073352;-6.713744;-0.079083;0.021569;-0.031791;-0.203294;0.910073;0.57854
169;0.039877;-7.10288;-6.825782;-0.129277;0.015494;-0.057037;-0.206047;0.906096;0.581118
170;0.077885;-6.864562;-6.660109;-0.0591;0.023218;-0.041805;-0.207439;0.903891;0.583979
171;0.159435;-7.252657;-6.883943;-0.143212;-0.001961;-0.030028;-0.210513;0.901674;0.586239
172;-0.02641;-6.580588;-6.541551;-0.17286;0.010224;-0.044292;-0.2118;0.898498;0.592124
173;0.107203;-7.072741;-6.988951;-0.290619;-0.048828;-0.017302;-0.210575;0.893163;0.600179
174;-0.0874;-6.771702;-7.357564;-0.19959;-0.011659;-0.060626;-0.209798;0.886731;0.609331
175;0.122819;-6.60904;-7.151824;0.027383;-0.009334;-0.028699;-0.212124;0.885055;0.612561
176;0.002748;-6.795663;-7.034802;0.089075;0.034503;-0.044781;-0.212587;0.884666;0.609961
177;0.220226;-6.77501;-6.82185;0.113264;0.028431;-0.035925;-0.216085;0.886832;0.605575
178;0.107835;-6.729287;-6.928236;0.038018;0.008021;-0.014125;-0.218441;0.889276;0.601904
179;0.212467;-6.901772;-6.882101;0.073894;0.015658;0.003891;-0.217532;0.891334;0.599848
180;0.003417;-6.595228;-6.668113;0.04241;0.002305;0.055511;-0.215441;0.892988;0.59893
181;0.137018;-6.982057;-7.32445;0.221543;0.020566;0.039772;-0.21254;0.897115;0.594718
182;0.197548;-6.999711;-6.628563;0.213845;0.029068;0.065153;-0.210886;0.904251;0.585359
183;0.062393;-7.05803;-6.862641;0.300105;0.021995;0.095703;-0.209388;0.911252;0.575725
184;0.182348;-7.284553;-6.338173;0.09907;-0.022992;0.126611;-0.206186;0.917302;0.568621
185;-0.019222;-6.752403;-6.556837;0.060465;-0.044921;0.109436;-0.20069;0.920614;0.56792
186;-0.035785;-7.565854;-6.790948;-0.052111;-0.04831;0.095254;-0.196545;0.922829;0.567196
187;-0.267214;-7.026456;-6.905487;0.029993;-0.033931;0.034622;-0.193865;0.922021;0.570028
188;-0.0351;-7.207562;-6.700305;0.089943;-0.016417;0.00737;-0.191854;0.924224;0.568142
189;-0.207108;-7.027419;-6.710197;0.07203;-0.000447;0.000349;-0.190755;0.926142;0.566778
190;0.016857;-7.446567;-6.789737;0.090623;0.006886;-0.035904;-0.193036;0.928593;0.56229
191;-0.131311;-6.760491;-6.229978;0.119533;0.05627;-0.037416;-0.19649;0.930095;0.556554
192;-0.088316;-7.655491;-6.724828;0.02218;0.023504;-0.044618;-0.199595;0.93102;0.555343
193;0.13671;-7.537333;-6.631041;-0.085957;0.002953;-0.062676;-0.200579;0.92843;0.556315
194;-0.087467;-7.320396;-6.410079;-0.282915;0.018693;-0.048434;-0.201842;0.922126;0.563761
195;0.21288;-6.760503;-6.687436;-0.195238;0.003566;-0.056133;-0.205541;0.918229;0.571899
196;-0.139824;-7.102395;-6.724207;-0.167992;-0.032042;-0.010151;-0.207198;0.91249;0.576046
197;-0.132197;-6.877362;-6.992469;0.16402;-0.039513;0.001632;-0.208135;0.911652;0.577941
198;-0.139883;-7.177365;-6.649688;0.293888;-0.013812;0.008737;-0.206536;0.917427;0.569426
199;-0.237917;-7.595511;-6.585223;0.103802;0.070002;-0.066156;-0.208276;0.919914;0.561272
200;-0.026802;-7.0453;-6.109425;-0.223615;0.111874;-0.14658;-0.215363;0.915363;0.562353
201;0.18272;-6.940081;-6.568875;-0.297911;0.090573;-0.121307;-0.224089;0.909549;0.566815
202;0.182196;-7.058362;-6.927867;-0.157685;0.074102;-0.076535;-0.227592;0.903229;0.573505
203;0.197467;-6.991874;-6.733153;-0.194264;0.043998;-0.051328;-0.233069;0.897286;0.581214
204;0.242732;-6.82036;-6.702037;-0.230866;0.01759;-0.020687;-0.23386;0.891807;0.587841
205;0.242717;-6.805261;-6.74683;-0.231109;0.014376;-0.002619;-0.235239;0.886852;0.595803
206;0.242447;-6.78917;-7.075567;-0.187384;0.024866;-0.024367;-0.23286;0.884947;0.599874
207;0.250014;-6.74438;-7.075318;-0.107889;0.027753;-0.02907;-0.234156;0.880284;0.605378
208;0.212518;-6.759093;-7.090936;-0.013345;0.005048;-0.01768;-0.235505;0.880253;0.60738
209;0.197581;-6.811841;-6.941887;0.012582;0.011764;-0.000504;-0.235889;0.879841;0.607648
210;0.182634;-6.774311;-6.971927;-0.057754;0.010523;-0.004858;-0.235149;0.878896;0.608236
211;0.197668;-6.744498;-6.971592;-0.124422;0.001987;-0.015612;-0.235707;0.878215;0.607958
212;0.212567;-6.714163;-7.120702;-0.111593;0.001798;-0.027411;-0.235342;0.87588;0.612381
213;0.242556;-6.684316;-7.150004;-0.059161;-0.001731;-0.033909;-0.236583;0.873255;0.617165
214;0.257539;-6.684387;-7.149751;0.021813;0.006157;-0.013258;-0.237112;0.872031;0.617171
215;0.257581;-6.69959;-7.075069;0.052457;0.009906;-0.010594;-0.236485;0.872599;0.614725
216;0.2876;-6.699941;-7.014785;0.001976;0.002391;-0.017768;-0.238287;0.874357;0.612858
217;0.280122;-6.699958;-6.999968;-0.039711;0.00429;-0.004987;-0.238213;0.872862;0.613571
218;0.257612;-6.677151;-7.08248;-0.081287;0.006966;0.001473;-0.238684;0.872428;0.616293
219;0.257629;-6.65466;-7.104836;-0.068572;0.011404;-0.003052;-0.239145;0.869965;0.61878
220;0.242595;-6.669427;-7.135018;-0.08922;0.013875;-0.010214;-0.238512;0.868866;0.621551
221;0.257717;-6.594841;-7.119617;-0.124289;0.018038;-0.019154;-0.23919;0.865313;0.624597
222;0.272643;-6.56461;-7.238839;-0.11362;0.003065;-0.008435;-0.240015;0.863923;0.627871
223;0.302644;-6.51977;-7.283044;-0.035167;0.004372;-0.002302;-0.240334;0.861732;0.630494
224;0.302674;-6.549967;-7.193459;0.003598;0.004547;-0.000585;-0.240868;0.86159;0.630616
225;0.302617;-6.579824;-7.201012;0.023566;-0.003649;-0.010637;-0.240634;0.862137;0.630204
226;0.272671;-6.579761;-7.179101;0.019822;0.00284;0.000282;-0.240892;0.862689;0.628684
227;0.272685;-6.579813;-7.164157;-0.002608;-0.000154;-0.010537;-0.239415;0.863262;0.626676
228;0.272673;-6.594807;-7.149253;-0.014353;-0.002886;-0.010526;-0.239489;0.863931;0.627615
229;0.280149;-6.579744;-7.19392;-0.014331;0.000699;-0.010506;-0.240269;0.862566;0.627889
230;0.302597;-6.579746;-7.223429;-0.019605;0.016678;-0.016727;-0.240503;0.861343;0.628177
231;0.30261;-6.579798;-7.208484;-0.016967;0.006884;-0.014085;-0.24219;0.861451;0.629347
232;0.302661;-6.557437;-7.193479;-0.006224;0.003448;-0.008708;-0.241667;0.862406;0.62921
