time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;0.912837;-5.039319;8.350049;-0.006723;0.023247;-0.012066;-0.353611;0.365949;-0.863847
2;0.92029;-5.039379;8.350105;0.003156;0.009783;-0.008346;-0.353576;0.367524;-0.863169
3;0.935047;-5.076515;8.342513;-0.003136;0.016054;-0.012029;-0.353608;0.36807;-0.863725
4;0.905354;-5.054018;8.334971;0.004178;0.032175;-0.008443;-0.354678;0.365946;-0.86334
5;0.92026;-5.054138;8.335084;0.01491;0.015238;0.004414;-0.353035;0.367521;-0.863285
6;0.935266;-5.032031;8.335341;0.011336;0.025127;0.004369;-0.352516;0.367398;-0.863814
7;0.935196;-5.039499;8.350217;0.000485;0.016032;-0.012023;-0.353928;0.368229;-0.864565
8;0.890478;-5.039139;8.34988;0.000492;0.029676;0.00433;-0.353664;0.366108;-0.864814
9;0.912837;-5.039319;8.350049;-0.006777;0.02525;0.004341;-0.353186;0.366999;-0.863563
10;0.912837;-5.039319;8.350049;0.006836;0.019591;-0.010208;-0.35215;0.367548;-0.864626
11;0.935181;-5.046879;8.342707;-0.010326;0.034148;-0.002996;-0.353484;0.367412;-0.863991
12;0.935132;-5.061667;8.335148;0.011365;0.025032;-0.002928;-0.353373;0.368152;-0.861927
13;0.912777;-5.068837;8.320007;0.00589;0.023384;0.006189;-0.353417;0.367644;-0.862751
14;0.912837;-5.039319;8.350049;0.005926;0.018701;-0.010205;-0.352483;0.36977;-0.863142
15;0.920315;-5.054049;8.312697;0.01398;0.00439;-0.002837;-0.351818;0.368977;-0.863522
16;0.935166;-5.054258;8.335196;0.005906;0.016037;-0.008368;-0.352573;0.36842;-0.86231
17;0.905402;-5.039229;8.34253;-0.003168;0.015246;-0.004732;-0.353684;0.367776;-0.862625
18;0.912807;-5.054078;8.335028;0.009564;0.021361;-0.010212;-0.354248;0.36779;-0.862923
19;0.920256;-5.046788;8.350057;0.007779;0.022193;-0.016601;-0.352844;0.366962;-0.86231
20;0.942552;-5.069137;8.335155;0.007618;0.014537;0.015352;-0.353956;0.370166;-0.862516
21;0.92026;-5.054138;8.335084;0.01314;0.017846;-0.002896;-0.352556;0.368346;-0.864511
22;0.935166;-5.054258;8.335196;0.011412;0.03034;-0.008422;-0.354071;0.367703;-0.864705
23;0.920312;-5.0467;8.32767;-0.023157;0.008319;0.00348;-0.354278;0.367805;-0.863475
24;0.92023;-5.068897;8.320063;0.000446;0.014345;-0.002899;-0.353854;0.368988;-0.863191
25;0.890381;-5.068716;8.334763;-0.010446;0.018142;0.008011;-0.353815;0.368438;-0.862497
26;0.920256;-5.046788;8.350057;0.007689;0.010647;-0.008344;-0.353529;0.366571;-0.862335
27;0.942552;-5.069137;8.335155;0.007664;0.018029;0.008042;-0.353332;0.36727;-0.863708
28;0.935166;-5.054258;8.335196;0.013148;0.019642;-0.002902;-0.354126;0.367928;-0.863194
29;0.920186;-5.054256;8.364932;0.000481;0.026066;0.001612;-0.353312;0.36872;-0.863305
30;0.92026;-5.054138;8.335084;0.009527;0.019663;-0.002909;-0.353372;0.36875;-0.864409
31;0.920223;-5.054197;8.350008;0.000465;0.025213;0.005264;-0.353302;0.367654;-0.863159
32;0.920327;-5.03932;8.335181;0.004045;0.018038;0.007123;-0.353311;0.368454;-0.863303
33;0.920123;-5.076425;8.349863;-0.001279;0.028646;-0.007522;-0.35337;0.36782;-0.864402
34;0.934919;-5.076722;8.394748;0.018614;0.025868;-0.004745;-0.353135;0.367637;-0.862602
35;0.964794;-5.054793;8.410042;0.00407;0.027064;0.009826;-0.354126;0.367796;-0.863193
36;0.964799;-5.025364;8.46247;-0.028535;0.015443;-0.006582;-0.353656;0.368956;-0.862082
37;0.964686;-5.099101;8.37244;-0.061102;0.015575;-0.012103;-0.355114;0.369345;-0.86118
38;0.934772;-5.157867;8.30467;-0.033988;0.011019;-0.001109;-0.355903;0.370797;-0.860534
39;0.979139;-5.195568;8.379385;-0.006781;0.005223;-0.021106;-0.356491;0.371021;-0.85877
