time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;0.533664;9.201106;3.450618;-0.025241;0.011378;-0.017034;-0.360963;-0.683799;-0.201755
2;0.488894;9.18596;3.442231;-0.016208;0.002582;-0.024156;-0.360694;-0.682482;-0.20161
3;0.503721;9.208523;3.442504;-0.007866;-0.000941;0.000531;-0.361809;-0.683531;-0.201526
4;0.473738;9.223441;3.434381;0.003004;0.006096;-0.008239;-0.361529;-0.684315;-0.201917
5;0.50353;9.238592;3.427459;-0.009427;-0.006227;-0.010089;-0.360503;-0.683052;-0.200653
6;0.488673;9.208652;3.397175;0.010209;-0.014171;-0.013679;-0.36007;-0.683849;-0.200765
7;0.503573;9.223651;3.412467;0.002932;0.015766;-0.003762;-0.36206;-0.683426;-0.200727
8;0.503421;9.246218;3.39743;0.003127;0.007837;-0.01352;-0.359863;-0.682606;-0.202111
9;0.503442;9.238748;3.389935;-0.010972;0.011373;-0.018792;-0.361086;-0.683945;-0.201355
10;0.511045;9.22368;3.412617;-0.035885;0.011402;-0.017913;-0.361675;-0.683395;-0.201655
11;0.488651;9.216123;3.404671;-0.019864;0.009631;-0.018808;-0.362092;-0.684704;-0.201943
12;0.488756;9.215936;3.4497;-0.018458;0.000838;-0.002985;-0.3607;-0.682476;-0.201746
13;0.503643;9.223526;3.442486;-0.000487;0.000803;-0.011807;-0.360717;-0.68246;-0.202152
14;0.533573;9.208701;3.428095;-0.000687;0.013116;-0.001137;-0.360643;-0.683575;-0.200794
15;0.503555;9.223682;3.404962;-0.005907;-7e-05;-0.007403;-0.362887;-0.684352;-0.200495
16;0.518442;9.231273;3.397749;-0.020211;0.008746;-0.00293;-0.361803;-0.683536;-0.201391
17;0.518516;9.223709;3.412767;-0.022742;0.02195;-0.008133;-0.360793;-0.683435;-0.200936
18;0.473643;9.238476;3.426858;-0.005917;0.01139;-0.006436;-0.362783;-0.683404;-0.201033
19;0.510966;9.238683;3.412599;-0.008792;-0.000944;0.0023;-0.3611;-0.683409;-0.201492
20;0.540992;9.208824;3.40573;-0.016624;0.013131;-0.003786;-0.35936;-0.683468;-0.200596
21;0.518673;9.193703;3.412803;-0.015345;0.006087;-0.022367;-0.360843;-0.683127;-0.202022
22;0.451419;9.20832;3.441453;-0.007606;-0.005324;-0.011851;-0.361168;-0.682691;-0.199469
23;0.443452;9.283494;3.396185;0.008077;0.013154;0.004175;-0.360397;-0.683282;-0.201594
24;0.488742;9.208528;3.427194;0.043408;0.007811;0.014714;-0.361372;-0.683415;-0.197854
25;0.578316;9.209031;3.391472;0.022777;0.027162;0.025432;-0.36253;-0.684294;-0.198719
26;0.547821;9.299184;3.330725;0.018753;0.008684;0.004141;-0.362285;-0.683215;-0.199251
27;0.502222;9.396998;3.217136;0.015072;-0.00097;0.009384;-0.363327;-0.682371;-0.196734
28;0.532555;9.28484;3.157833;-0.072631;-0.009664;0.037529;-0.363645;-0.683119;-0.197829
29;0.5337;9.23077;3.533135;-0.123675;-0.001679;0.01023;-0.365209;-0.680613;-0.200346
30;0.533555;9.208733;3.42059;-0.037116;-0.004419;0.037563;-0.36638;-0.679518;-0.200811
31;0.533244;9.298471;3.488026;-0.054815;-0.044008;0.028481;-0.36867;-0.680251;-0.201596
32;0.607526;9.358993;3.436922;-0.074137;-0.040507;0.017922;-0.368975;-0.678268;-0.201345
33;0.592183;9.419103;3.399026;-0.055606;-0.051083;0.023155;-0.369872;-0.676906;-0.201933
34;0.660801;9.179094;3.453197;-0.106886;-0.020226;0.055969;-0.371362;-0.675774;-0.203225
35;0.69206;8.968667;3.574125;-0.122689;0.027309;0.051851;-0.374626;-0.672461;-0.20542
36;0.728481;9.14885;3.574661;-0.073171;0.010512;0.060594;-0.377662;-0.669231;-0.208956
37;0.698864;9.133389;3.656631;-0.084431;0.01144;0.087072;-0.378961;-0.66867;-0.209291
38;0.653201;9.313066;3.700544;-0.067009;0.014976;0.101254;-0.380968;-0.666926;-0.212503
39;0.780307;9.283677;3.673113;-0.039621;-0.020306;0.147765;-0.386963;-0.66341;-0.212126
40;0.832262;9.343956;3.659083;-0.037961;-0.027373;0.152136;-0.38831;-0.66019;-0.212605
41;0.953242;9.089178;3.706817;-0.03804;-0.01511;0.15923;-0.395171;-0.657696;-0.212943
42;1.049081;9.344548;3.723475;-0.053184;-0.032715;0.197094;-0.401346;-0.654666;-0.213655
43;0.966315;9.4716;3.759195;-0.089601;-0.06077;0.23222;-0.406278;-0.649794;-0.214447
44;1.011767;9.388913;3.842747;-0.103099;-0.092434;0.277868;-0.416053;-0.644182;-0.215475
45;1.116796;9.314241;3.859948;-0.14303;-0.097696;0.315753;-0.427799;-0.635421;-0.218365
