time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;9.580384;1.993316;0.090103;0.030949;-0.015258;0.003476;-0.73475;-0.039204;-0.399191
2;9.567655;2.008432;-0.02415;0.012332;0.005987;0.00285;-0.734878;-0.041058;-0.399429
3;9.592294;1.981647;-0.002245;0.009521;-0.008126;0.005466;-0.735149;-0.039206;-0.399214
4;9.597206;1.986459;0.005099;0.013268;0.007723;-0.000703;-0.734983;-0.040941;-0.398905
5;9.592212;2.008332;-0.004554;0.012334;0.011323;0.00644;-0.734886;-0.039599;-0.399324
6;9.606891;2.008342;-0.006895;-0.008164;0.00592;-0.008534;-0.734585;-0.040806;-0.398885
7;9.567794;1.988925;-0.002362;0.002553;-0.000307;-0.010443;-0.735253;-0.041205;-0.399049
8;9.570215;1.998624;-0.002303;0.005936;-0.002783;0.009969;-0.735026;-0.041712;-0.399824
9;9.572649;2.017974;0.007523;0.00786;0.006866;0.002005;-0.734081;-0.042242;-0.399628
10;9.582487;2.008249;0.012401;0.010457;-0.014409;-0.005243;-0.734572;-0.040611;-0.401017
11;9.587473;2.003303;0.031855;0.011613;0.013805;-0.012215;-0.734678;-0.040361;-0.400495
12;9.557922;2.018024;-0.00229;0.006025;0.006913;0.007353;-0.734193;-0.040139;-0.398876
13;9.580022;2.017937;0.014861;0.009646;-0.001144;-0.004275;-0.735041;-0.041704;-0.400091
14;9.553103;2.017929;0.017126;0.023781;-0.013442;0.007099;-0.735024;-0.041184;-0.399701
15;9.597342;2.003205;0.051361;-0.001084;0.005968;-0.00059;-0.734739;-0.040928;-0.399291
16;9.582545;1.993676;0.017196;0.013258;0.025525;0.014508;-0.734676;-0.041288;-0.400611
17;9.582596;2.041945;0.063601;0.020494;0.020968;0.000205;-0.734344;-0.041849;-0.399517
18;9.602498;1.942463;0.075422;0.002652;0.028058;0.000379;-0.733703;-0.039649;-0.401917
19;9.572779;1.998479;0.026881;-0.015031;0.053677;-0.003783;-0.734018;-0.04055;-0.402982
20;9.592419;2.020156;0.056269;0.006155;0.018338;0.000307;-0.732996;-0.039333;-0.40348
21;9.57062;1.969118;0.08021;0.022484;0.041235;-0.005051;-0.733025;-0.041433;-0.404373
22;9.611881;2.022722;0.027232;-0.011391;0.05362;-0.010917;-0.731253;-0.040583;-0.405752
23;9.621936;2.017558;0.090469;-0.012171;0.083745;-0.000967;-0.730565;-0.041976;-0.407949
24;9.577976;1.978768;0.090022;-0.000405;0.085377;-0.013516;-0.72878;-0.039546;-0.408825
25;9.597436;2.056251;0.112372;-0.018545;0.059808;-0.009931;-0.728102;-0.040008;-0.41104
26;9.564068;1.919793;0.247666;-0.036546;0.044746;-0.012552;-0.72698;-0.03983;-0.41231
27;9.544754;1.914622;0.313153;0.006248;0.037719;0.000394;-0.725356;-0.039634;-0.414085
28;9.862411;2.040976;0.25248;0.013147;-0.004662;-0.004268;-0.726724;-0.040284;-0.414948
29;9.701385;2.078982;0.416956;-0.02312;0.030436;-0.031363;-0.72491;-0.041173;-0.415893
30;9.417085;2.079434;0.332569;-0.024089;0.007334;-0.040417;-0.725255;-0.042129;-0.415096
31;9.564043;1.939156;0.255046;-0.013701;-0.040304;-0.033642;-0.725511;-0.043722;-0.415213
32;9.407409;1.91013;0.244229;-0.010379;-0.064111;-0.023155;-0.726249;-0.04389;-0.414188
33;9.472527;1.954848;0.026067;0.022075;-0.061604;-0.041182;-0.727821;-0.044774;-0.411599
34;9.632123;2.026727;0.197526;0.075662;-0.063363;-0.03359;-0.72797;-0.046025;-0.409721
