time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;1.243138;9.493564;-2.181623;0.008666;0.019274;-0.007088;-0.415856;-0.88939;0.175575
2;1.213256;9.486336;-2.166972;0.018553;0.012159;0.002985;-0.416708;-0.889631;0.174993
3;1.220898;9.516;-2.189108;-0.000352;0.020122;-0.015313;-0.417608;-0.889517;0.176056
4;1.228332;9.51591;-2.18159;-0.006764;0.015852;-0.002535;-0.416109;-0.888867;0.175974
5;1.250557;9.486094;-2.181616;0.006813;0.0249;0.011126;-0.416931;-0.888858;0.175941
6;1.220809;9.508503;-2.166771;-0.002221;0.017591;-0.004361;-0.417516;-0.889496;0.175234
7;1.235545;9.478687;-2.151928;0.010427;0.017602;0.002953;-0.417226;-0.889772;0.175523
8;1.228232;9.493684;-2.181736;0.021292;0.0066;-0.009753;-0.416387;-0.890452;0.175836
9;1.235892;9.523377;-2.211334;0.015908;0.022883;-0.00071;-0.417082;-0.88938;0.175663
10;1.220675;9.478867;-2.166965;-0.011226;0.024776;-0.008053;-0.415398;-0.890213;0.176424
11;1.205836;9.493805;-2.16698;-0.005841;0.024899;0.004721;-0.418132;-0.889921;0.17645
12;1.235474;9.471219;-2.137053;0.012251;0.017546;-0.000692;-0.41763;-0.889373;0.175641
13;1.235551;9.463987;-2.181873;0.017653;0.015798;0.006618;-0.41649;-0.88901;0.176509
14;1.235825;9.508559;-2.211431;0.014075;0.015678;-0.00433;-0.416079;-0.889015;0.176526
15;1.213448;9.50871;-2.204137;-0.002966;0.034382;-0.022675;-0.417418;-0.889545;0.177026
16;1.235633;9.486185;-2.174266;-0.022091;0.02667;-0.00625;-0.417471;-0.889121;0.176058
17;1.228232;9.493684;-2.181736;0.001387;0.015794;-0.002524;-0.417203;-0.889784;0.175936
18;1.220809;9.508503;-2.166771;0.006908;0.026397;-0.011682;-0.416412;-0.889247;0.175414
19;1.235758;9.493741;-2.211527;0.00414;0.026595;0.002905;-0.415476;-0.889976;0.177519
20;1.235722;9.493683;-2.196603;0.008602;0.015847;0.005694;-0.416641;-0.889532;0.176232
21;1.220712;9.478926;-2.181889;0.017729;0.030124;0.005643;-0.415805;-0.888753;0.176535
22;1.220779;9.493744;-2.181792;0.00691;0.026393;-0.011683;-0.416003;-0.889053;0.177904
23;1.220801;9.486423;-2.204226;0.023122;0.01382;-0.004311;-0.417115;-0.888767;0.177582
24;1.250542;9.478715;-2.189126;0.015904;0.015603;-0.009798;-0.417223;-0.88825;0.178124
