time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;1.099753;-1.657223;-9.560815;-0.005508;0.001358;0.001804;-0.316524;0.437115;0.912974
2;1.129718;-1.649841;-9.575233;-0.008928;0.01456;-0.008966;-0.31741;0.437248;0.912122
3;1.114761;-1.642352;-9.560521;0.00181;0.01744;-0.001731;-0.31581;0.437931;0.913529
4;1.114717;-1.664738;-9.568055;-0.027094;-0.006939;-0.00544;-0.314062;0.437411;0.91305
5;1.14474;-1.635022;-9.559995;0.004573;0.002954;-0.009083;-0.316015;0.438494;0.910914
6;1.129764;-1.634978;-9.552775;-0.00716;-0.004293;-0.010906;-0.316855;0.435206;0.913683
7;1.129757;-1.634952;-9.560248;-0.001821;-0.005954;-0.005503;-0.316449;0.437122;0.912156
8;1.099792;-1.642333;-9.54583;0.00091;-0.000578;-0.006366;-0.316209;0.437113;0.913531
9;1.114787;-1.62741;-9.560481;-0.006348;-0.002345;-0.003653;-0.315372;0.437527;0.913824
10;1.129733;-1.657417;-9.545364;-0.012689;0.00306;-0.000893;-0.316277;0.437527;0.912701
11;1.122265;-1.634916;-9.560374;-0.012656;0.004818;-0.002688;-0.317184;0.436308;0.911327
12;1.129732;-1.649894;-9.560288;-0.001871;-0.002277;-0.000955;-0.314637;0.437814;0.91275
13;1.144741;-1.642546;-9.545071;-0.007126;0.007354;-0.010834;-0.315111;0.435634;0.913322
14;1.122266;-1.642439;-9.54545;-0.019674;0.004478;-0.018049;-0.31563;0.437116;0.91396
15;1.129732;-1.649894;-9.560288;-0.012665;0.005731;-0.00178;-0.315002;0.438363;0.911633
16;1.182211;-1.635252;-9.544417;-0.01617;0.03345;-0.003417;-0.315995;0.436987;0.912721
17;1.204805;-1.620782;-9.439385;-0.032016;0.12637;-0.01362;-0.319665;0.435878;0.91098
18;1.249734;-1.560757;-9.572965;-0.016111;0.140025;-0.049769;-0.324578;0.435284;0.910966
19;1.26575;-1.264051;-8.981585;0.175242;-0.022018;-0.031438;-0.328722;0.4377;0.909006
20;1.121676;-1.828143;-9.852324;0.304861;-0.060234;0.000625;-0.325414;0.448614;0.905899
21;1.233833;-2.000795;-9.7687;0.098251;0.002752;0.00875;-0.325776;0.456914;0.902585
22;1.279271;-1.814912;-9.573152;0.015261;0.00859;0.003542;-0.326029;0.458414;0.901317
23;1.279485;-1.800701;-9.363886;0.099013;0.003693;0.012349;-0.325214;0.461148;0.899925
24;1.174136;-1.941266;-9.620102;0.059788;0.001134;-0.020086;-0.323934;0.464422;0.899358
25;1.324172;-1.920215;-9.430703;0.048766;-0.025735;-0.014873;-0.325104;0.465908;0.898607
26;1.264226;-1.859719;-9.558581;0.160491;-0.033968;-0.000709;-0.324417;0.467962;0.897224
27;1.151494;-2.060826;-9.583446;0.193064;-0.056446;-0.011739;-0.323094;0.475597;0.894387
28;1.098948;-2.142889;-9.547194;0.148784;-0.046627;-0.006113;-0.3236;0.482948;0.890813
29;1.05388;-2.157253;-9.652606;0.149464;-0.022824;0.017579;-0.32059;0.48775;0.888086
30;1.159224;-2.159551;-9.135245;0.116147;-0.006195;0.006878;-0.321141;0.492381;0.885246
31;1.173782;-2.315886;-9.314755;-0.01255;0.004545;-0.014442;-0.322437;0.494016;0.882848
32;1.158611;-2.254924;-9.636155;-0.064835;0.016996;-0.010611;-0.322351;0.490199;0.885111
33;1.166195;-2.240279;-9.561265;-0.057989;-0.016655;0.008139;-0.3216;0.491433;0.884429
34;1.114027;-2.158372;-9.412479;-0.0869;-0.009565;0.009181;-0.322409;0.486938;0.885581
35;1.144085;-2.143833;-9.33721;-0.137261;0.007942;-0.001445;-0.321899;0.482989;0.887998
36;1.144132;-2.083856;-9.396826;-0.198356;0.023522;-0.017474;-0.323257;0.476306;0.890541
37;1.174253;-2.024439;-9.336378;-0.225539;0.028954;-0.009245;-0.323768;0.469357;0.893391
38;1.20441;-1.935086;-9.290794;-0.279538;0.039298;-0.019008;-0.324242;0.461322;0.896536
39;1.241772;-1.799532;-9.648466;-0.308592;0.030589;-0.001832;-0.325522;0.452719;0.90158
40;1.21964;-1.680438;-9.491601;-0.176917;0.002354;-0.004148;-0.325951;0.443053;0.905031
41;1.219796;-1.575766;-9.513733;-0.049608;0.004561;-0.007163;-0.326086;0.438415;0.907849
42;1.17472;-1.64274;-9.52962;0.014409;0.006712;-0.001858;-0.325247;0.440048;0.908393
43;1.189732;-1.657961;-9.469629;0.048726;0.001379;-0.005602;-0.324989;0.441813;0.908504
44;1.167127;-1.694949;-9.544834;0.109911;-0.010675;0.00684;-0.324848;0.445893;0.907474
45;1.144387;-1.84421;-9.560565;0.068606;-0.005739;-0.007482;-0.322483;0.449179;0.906805
46;1.159266;-1.813797;-9.732094;0.009019;0.003139;-0.000953;-0.323242;0.450821;0.904288
47;1.144597;-1.799906;-9.410996;-0.01004;-0.002302;-3.1e-05;-0.323561;0.451093;0.903726
48;1.211795;-1.821907;-9.619144;-0.070373;-0.006265;-0.007173;-0.322976;0.450538;0.905943
49;1.144564;-1.739616;-9.56028;-0.086567;0.016995;-0.006953;-0.322843;0.447138;0.907106
50;1.189683;-1.702892;-9.439862;-0.112054;0.002764;0.00385;-0.32158;0.44361;0.908719
51;1.159646;-1.664873;-9.589713;-0.167727;0.021999;-0.010347;-0.322643;0.437605;0.911669
52;1.204798;-1.560596;-9.55878;-0.102879;0.01072;-0.003368;-0.323528;0.434066;0.911981
53;1.174892;-1.50053;-9.603956;-0.012572;-0.007906;-0.010941;-0.322801;0.43175;0.913963
54;1.159807;-1.60534;-9.522299;0.017902;-0.023707;-0.000256;-0.323292;0.434328;0.913351
55;1.174815;-1.590469;-9.522005;-0.023344;-0.006269;-0.016326;-0.323101;0.434189;0.914043
56;1.189744;-1.590331;-9.581531;0.016245;-0.007714;-0.00649;-0.323771;0.433383;0.912259
57;1.189801;-1.560473;-9.573977;0.05233;0.003247;-0.002889;-0.322363;0.435018;0.913095
58;1.174687;-1.710292;-9.440136;0.021399;-0.014556;0.008839;-0.321779;0.437609;0.912244
59;1.144616;-1.664619;-9.642272;-0.001695;0.00469;-0.010865;-0.321812;0.438425;0.911954
60;1.182224;-1.635304;-9.529473;-0.009012;0.013757;-0.003566;-0.321497;0.437069;0.912264
61;1.144767;-1.635127;-9.530106;0.012371;-0.005539;0.012549;-0.320523;0.438312;0.910905
