time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;9.532738;0.925336;1.521791;-0.034728;0.014409;0.001481;-0.663152;0.134144;-0.430338
2;9.581399;0.941975;1.58093;0.004935;-0.010323;-0.017057;-0.663219;0.133757;-0.431633
3;9.569241;0.92747;1.578552;-0.004244;0.003546;-0.005562;-0.661767;0.134768;-0.431194
4;9.569273;0.937293;1.522137;-0.014959;-0.008315;-0.003831;-0.663467;0.134167;-0.431397
5;9.583866;0.937153;1.556597;-0.023904;0.002515;-0.003816;-0.663023;0.134943;-0.430354
6;9.593594;0.937056;1.5812;-0.004333;-0.000897;-0.001148;-0.663564;0.134432;-0.430759
7;9.583941;0.917813;1.510471;-0.022094;0.007971;-0.004687;-0.662703;0.135589;-0.429184
8;9.58395;0.878826;1.577176;-0.008;-0.014409;0.004994;-0.662975;0.134396;-0.429424
9;9.593665;0.903082;1.56712;0.010884;0.010078;-0.003761;-0.66303;0.134945;-0.430485
10;9.574181;0.893457;1.571883;-0.004327;0.002748;-0.00115;-0.66355;0.134161;-0.43049
11;9.608309;0.898179;1.552754;0.000847;-0.013338;0.008548;-0.662717;0.136128;-0.429461
12;9.622891;0.912644;1.569842;0.02505;-0.007845;0.00241;-0.664399;0.136461;-0.4293
13;9.588766;0.932309;1.537192;-0.002585;-0.007173;0.001489;-0.665079;0.137029;-0.429874
14;9.583847;0.956616;1.539139;0.008785;-0.00771;0.0121;-0.663405;0.136138;-0.427674
15;9.598557;0.907972;1.537764;0.015193;-0.010574;0.005036;-0.664446;0.135643;-0.427715
16;9.598565;0.903115;1.537848;0.013547;-0.015297;-0.001159;-0.665298;0.135531;-0.426584
17;9.618066;0.907901;1.523388;0.009898;-0.022494;0.003244;-0.6651;0.136473;-0.427774
18;9.622892;0.937026;1.520509;0.010705;-0.018758;0.00679;-0.664256;0.135892;-0.426539
19;9.637458;0.9417;1.576893;0.002634;0.001171;0.006825;-0.666146;0.13464;-0.427906
20;9.632755;0.849462;1.563755;-0.015008;0.032584;-0.003739;-0.664886;0.136206;-0.428667
21;9.674132;0.900331;1.52437;0.004211;0.030513;0.015726;-0.663486;0.136022;-0.429238
22;9.598648;0.854541;1.538695;0.034395;0.034614;0.022809;-0.662973;0.137076;-0.429372
23;9.642447;0.883419;1.560865;0.028621;0.03505;0.042248;-0.663317;0.138177;-0.430986
24;9.620485;0.893222;1.572589;0.018161;0.029214;0.030737;-0.661834;0.138401;-0.432478
25;9.581526;0.893496;1.532866;0.000562;0.046957;0.018379;-0.661342;0.139459;-0.433004
26;9.618041;0.854209;1.658821;-0.021326;0.041854;0.040427;-0.659469;0.139936;-0.434481
27;9.640129;0.793489;1.603968;-0.019863;0.050274;0.013952;-0.65834;0.141507;-0.435249
28;9.593819;0.779086;1.637752;-0.006302;0.038369;0.00598;-0.658697;0.142611;-0.437125
29;9.688815;0.766298;1.72256;0.014394;0.033718;-0.002814;-0.6572;0.142162;-0.438335
30;9.57193;0.711033;1.72175;0.026124;0.013734;-0.007295;-0.656691;0.141475;-0.438548
31;9.552351;0.757272;1.723094;0.031942;-0.00677;-0.028527;-0.657108;0.141228;-0.439084
32;9.515779;0.786683;1.680455;0.021171;-0.010387;-0.025021;-0.656002;0.139698;-0.437808
33;9.549833;0.839998;1.650698;0.000514;-0.020579;-0.060378;-0.657624;0.1383;-0.439025
34;9.666899;0.771324;1.692795;0.01662;-0.024179;-0.062109;-0.658216;0.137752;-0.435393
35;9.735394;0.630141;1.681618;0.027324;-0.0268;-0.06033;-0.659843;0.135417;-0.436713
36;9.589222;0.643198;1.591139;0.004195;-0.035159;-0.062178;-0.659904;0.134334;-0.435382
37;9.484102;0.825864;1.596148;0.002438;-0.056097;-0.064;-0.660204;0.132587;-0.433653
38;9.530514;0.781979;1.563379;0.025043;-0.072803;-0.118757;-0.662086;0.129968;-0.432373
39;9.549739;0.971442;1.496792;-0.002889;-0.10469;-0.147092;-0.66553;0.125803;-0.431131
40;9.551744;1.253282;1.428336;0.004605;-0.046802;-0.127506;-0.66691;0.121536;-0.427691
41;9.493229;1.287657;1.387723;0.014759;0.002835;-0.146835;-0.667901;0.119422;-0.426769
42;9.52502;1.19753;1.443574;-0.012911;-0.008479;-0.187517;-0.669065;0.114375;-0.426683
43;9.532331;1.180425;1.478218;-0.017104;-0.030461;-0.156656;-0.670149;0.110382;-0.425059
44;9.503022;1.214566;1.482071;0.000479;-0.010016;-0.146;-0.670744;0.106266;-0.426533
45;9.587992;1.440135;1.410961;-0.02208;0.003864;-0.093844;-0.671649;0.102683;-0.426476
46;9.529021;1.680732;1.479242;-0.004652;0.040589;-0.122004;-0.671462;0.101325;-0.425383
47;9.521739;1.646701;1.51396;-0.013879;0.046142;-0.150271;-0.670241;0.098077;-0.426916
48;9.568006;1.634189;1.583352;-0.072855;0.025745;-0.145071;-0.670768;0.094079;-0.427087
49;9.534223;1.496144;1.472752;-0.045255;0.024321;-0.139764;-0.672143;0.092808;-0.428556
50;9.587414;1.682655;1.587693;-0.084194;0.004994;-0.029419;-0.671908;0.092133;-0.429045
51;9.523777;1.874977;1.514909;-0.05778;0.024723;-0.015216;-0.670827;0.093289;-0.42824
52;9.470251;1.763301;1.633422;-0.036562;0.041101;-0.092021;-0.670755;0.091957;-0.429369
53;9.446304;1.557137;1.558393;-0.018736;0.042986;-0.130883;-0.670985;0.090913;-0.431305
54;9.453683;1.501173;1.593715;-0.010622;0.012073;-0.132707;-0.670533;0.087132;-0.430127
55;9.630802;1.898349;1.706869;-0.060729;-0.012508;-0.044411;-0.6716;0.085839;-0.430667
56;9.521327;1.879837;1.519678;-0.139576;0.035493;-0.029419;-0.671231;0.086633;-0.431062
57;9.39241;1.686007;1.618915;-0.094617;0.022587;-0.086855;-0.670058;0.086854;-0.431006
58;9.320064;1.234612;1.640347;-0.011373;0.049023;-0.182153;-0.66902;0.08534;-0.431036
59;9.514698;1.427917;1.639933;-0.030926;-0.00473;-0.141587;-0.670412;0.082062;-0.432838
60;9.514211;1.748653;1.558535;-0.106631;-0.010631;-0.064818;-0.670097;0.08204;-0.431778
61;9.489633;1.821458;1.649822;-0.167832;-0.01144;-0.041044;-0.67137;0.080343;-0.431275
62;9.499295;1.801713;1.787257;-0.131454;-0.020935;-0.032191;-0.671583;0.084094;-0.430354
63;9.353315;1.754247;1.597571;-0.077862;-0.004076;-0.033904;-0.671931;0.08276;-0.429552
64;9.431128;1.846104;1.616716;-0.019372;-0.006793;-0.016149;-0.671519;0.085553;-0.429091
65;9.460101;1.977006;1.666231;-0.045644;0.025196;-0.001079;-0.67176;0.086095;-0.428729
66;9.559943;1.990947;1.731083;-0.040825;0.035814;0.022822;-0.67113;0.086744;-0.429105
67;9.443285;1.780154;1.779446;-0.043436;0.012174;0.022718;-0.670176;0.087124;-0.43076
68;9.392341;1.661474;1.746504;0.000413;-0.007539;0.01917;-0.669034;0.0884;-0.428782
69;9.499546;1.712065;1.678776;0.003273;-0.028457;0.054492;-0.671051;0.092511;-0.430053
70;9.460349;1.787391;1.760016;0.023776;-0.028303;0.053629;-0.670525;0.093561;-0.429926
71;9.499296;1.787089;1.814411;0.037484;-0.01773;0.036896;-0.670607;0.093154;-0.429006
72;9.450736;1.729228;1.721755;0.05682;0.000831;0.008676;-0.670737;0.092891;-0.429005
73;9.399663;1.724849;1.608567;0.013379;0.010186;-0.003732;-0.669584;0.092581;-0.429325
74;9.431243;1.729337;1.716567;0.043882;-0.022513;-0.010822;-0.669844;0.092323;-0.429332
75;9.499542;1.709617;1.6886;0.029476;-0.000689;-0.005477;-0.669843;0.091787;-0.429316
76;9.494741;1.700055;1.622667;0.011606;0.003766;-0.003724;-0.670994;0.090891;-0.42896
77;9.523871;1.758162;1.639216;0.034794;0.011203;-0.004552;-0.670288;0.091815;-0.430383
78;9.436069;1.751146;1.728488;0.040536;-0.001035;-0.023143;-0.669799;0.091132;-0.430988
79;9.470251;1.763301;1.633422;0.054741;0.008274;-0.019563;-0.669246;0.088692;-0.430365
80;9.401957;1.792783;1.636765;0.04588;0.013591;-0.023111;-0.670518;0.086459;-0.429846
81;9.445959;1.719718;1.628922;0.055057;0.002461;-0.033716;-0.668857;0.086265;-0.430403
82;9.470326;1.731776;1.609518;0.02587;0.008446;-0.003701;-0.669439;0.085764;-0.431592
83;9.455532;1.831427;1.607559;0.021596;-0.006364;-0.012563;-0.67044;0.08526;-0.430849
84;9.431104;1.838737;1.658416;0.008276;-0.006566;-0.016118;-0.669944;0.084441;-0.43132
85;9.455498;1.821598;1.66642;0.005069;0.002034;-0.033762;-0.669467;0.082823;-0.432159
86;9.479907;1.802054;1.66224;-0.00591;-0.011345;-0.019667;-0.669935;0.083501;-0.431161
87;9.450615;1.824042;1.671195;-0.011199;-0.008742;-0.023206;-0.670101;0.083088;-0.429334
88;9.382227;1.86063;1.767339;-0.014676;-0.015264;-0.028539;-0.670942;0.082462;-0.430533
89;9.450703;1.75841;1.701683;-0.025339;-0.01992;-0.028551;-0.671324;0.08127;-0.430388
90;9.465297;1.81191;1.62761;-0.004164;-0.006726;-0.017892;-0.671783;0.081167;-0.431712
91;9.397039;1.785398;1.7004;0.001815;-0.049213;-0.045372;-0.671468;0.08101;-0.430648
92;9.51388;1.884447;1.666211;-0.021762;-0.025385;-0.029412;-0.672439;0.079026;-0.429339
93;9.452993;1.875099;1.636106;-0.029045;-0.03431;-0.021507;-0.672647;0.07956;-0.428323
94;9.479916;1.816702;1.622858;-0.032651;-0.023389;-0.01972;-0.673652;0.081067;-0.427639
95;9.455553;1.821721;1.602838;-0.018675;-0.021073;-0.005575;-0.673844;0.080793;-0.426339
96;9.440922;1.836406;1.582797;0.008494;-0.00408;-0.025824;-0.674426;0.079866;-0.425039
97;9.397012;1.851163;1.601438;-0.002372;-0.013957;-0.017919;-0.673066;0.079558;-0.426391
98;9.462667;1.928519;1.615759;-0.006791;0.008606;-0.022268;-0.673767;0.07957;-0.424865
99;9.470078;1.855564;1.646487;-0.029293;0.010479;-0.012581;-0.673815;0.079581;-0.42578
100;9.489571;1.83595;1.691141;-0.031208;-0.019362;-0.004693;-0.674087;0.07879;-0.426032
101;9.455436;1.879972;1.621385;0.022656;-0.002947;-0.021382;-0.67345;0.079303;-0.426274
102;9.44074;1.94815;1.568622;-0.020235;-0.008659;-0.017907;-0.67284;0.079823;-0.427038
103;9.411438;1.992058;1.545405;-0.033168;-0.01366;0.003261;-0.673612;0.081459;-0.426867
104;9.431094;1.875286;1.596644;-0.02536;-0.005341;-0.028514;-0.673184;0.080096;-0.426153
105;9.404395;1.819591;1.582536;-0.00406;0.004082;-0.023184;-0.67457;0.079874;-0.425308
