time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;0.92516;-2.982714;-9.241735;0.000477;-0.010559;-0.017041;-0.302651;0.38258;0.573922
2;0.917866;-2.977763;-9.271275;0.002072;-0.004851;-0.008197;-0.301335;0.382658;0.574378
3;0.908117;-2.980152;-9.266491;-0.004916;-0.005091;-0.015274;-0.301697;0.382933;0.574869
4;0.913013;-2.992319;-9.266205;0.009288;-0.006701;-0.011728;-0.302372;0.382965;0.574314
5;0.91787;-2.992382;-9.246567;-0.001445;-0.003135;-0.010849;-0.301622;0.383473;0.573821
6;0.944698;-2.997347;-9.260746;0.005635;0.000624;-0.008177;-0.301348;0.382394;0.574126
7;0.925191;-2.997272;-9.248816;0.005827;0.007656;-0.017882;-0.301759;0.383613;0.57368
8;0.912979;-2.972891;-9.266543;0.005458;-0.008231;0.000631;-0.301746;0.38401;0.573928
9;0.922723;-2.982702;-9.241772;-0.001372;0.008574;-0.015239;-0.301733;0.384273;0.57418
10;0.922754;-2.987507;-9.268586;-0.006986;-0.012024;-0.001156;-0.301233;0.383192;0.57385
11;0.908117;-2.987466;-9.251691;-0.007056;0.008035;0.000647;-0.300892;0.38263;0.575438
12;0.917874;-2.989934;-9.256391;-0.001519;-0.002133;-0.007314;-0.300955;0.38371;0.574238
13;0.917882;-2.99723;-9.251373;0.005705;0.002361;-0.011713;-0.301371;0.383997;0.57369
14;0.92274;-2.98754;-9.251468;-0.001725;-0.002794;0.002401;-0.301492;0.382935;0.573844
15;0.922731;-2.977807;-9.261419;-0.001514;0.00603;-0.008178;-0.302142;0.384027;0.573777
16;0.913;-2.987472;-9.261398;-0.003282;-0.003987;-0.008204;-0.302797;0.38432;0.573605
17;0.922761;-2.997245;-9.256189;0.005622;-0.003894;-0.007309;-0.30201;0.382823;0.57382
18;0.908125;-2.999637;-9.236807;-0.001574;-0.004793;-0.004674;-0.30146;0.383727;0.57447
19;0.912987;-2.982624;-9.256592;0.0037;-0.001017;-0.001124;-0.3015;0.383603;0.573694
20;0.912979;-2.972891;-9.266543;0.016235;-0.006413;-0.002886;-0.301198;0.382385;0.574523
21;0.937408;-3.007015;-9.265579;0.012634;-0.004588;-0.001117;-0.302288;0.382038;0.573439
22;0.927639;-2.992384;-9.270872;-0.00525;-0.002869;0.000632;-0.301739;0.383609;0.57407
23;0.915439;-2.989917;-9.258874;-0.001507;0.002394;-0.008188;-0.301234;0.383991;0.573826
24;0.905676;-2.982587;-9.256703;0.015425;0.000744;-0.007291;-0.300688;0.383565;0.574386
25;0.912979;-2.982643;-9.246811;0.007448;0.002423;-0.009945;-0.300927;0.383304;0.574769
26;0.922756;-2.992378;-9.261165;0.000244;0.000633;-0.006422;-0.301446;0.383324;0.574741
27;0.912996;-2.989919;-9.251575;0.00381;0.000665;-0.00642;-0.301459;0.383594;0.574474
28;0.927626;-2.994851;-9.251266;-0.003408;0.006148;-0.002881;-0.302751;0.384976;0.574494
29;0.937395;-3.002167;-9.260773;0.007197;0.000915;0.002422;-0.302639;0.383376;0.574159
30;0.925223;-3.011829;-9.255898;-0.002509;0.004337;-0.002886;-0.301266;0.383199;0.573201
31;0.917897;-3.006949;-9.248758;0.002359;0.003876;-0.022313;-0.303506;0.38367;0.574881
32;0.915462;-3.002056;-9.261107;0.007355;-0.005626;-0.004663;-0.30163;0.384141;0.573672
33;0.942257;-3.00222;-9.246026;0.002115;0.016874;-0.011681;-0.302804;0.384455;0.573471
34;0.94716;-3.031436;-9.22099;0.016288;0.009848;-0.006382;-0.302339;0.384713;0.572452
