time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-9.641522;1.226536;-0.904126;0.008458;0.03144;-0.005449;0.639315;-0.405822;-0.109513
2;-9.611745;1.218887;-0.90395;-0.003298;0.043321;0.00543;0.637996;-0.407418;-0.108731
3;-9.656536;1.219129;-0.874439;0.004742;0.016279;-0.001742;0.639063;-0.408739;-0.109227
4;-9.611812;1.204069;-0.904046;0.005637;0.010852;-0.005363;0.638647;-0.406484;-0.10926
5;-9.649015;1.233887;-0.874286;0.002046;0.01623;-0.007216;0.638154;-0.406306;-0.11079
6;-9.626587;1.241175;-0.888993;0.009293;0.020733;-0.001752;0.637821;-0.407398;-0.109424
7;-9.626687;1.218948;-0.889138;0.00926;0.007172;-0.010814;0.638352;-0.407727;-0.107205
8;-9.663995;1.233889;-0.844551;0.020114;0.01442;0.001023;0.637956;-0.406605;-0.109424
9;-9.626669;1.218978;-0.8966;0.009228;0.009103;0.000121;0.638232;-0.4078;-0.109404
10;-9.656554;1.2191;-0.866977;0.009285;0.020754;6.9e-05;0.639281;-0.408252;-0.107713
11;-9.626754;1.20413;-0.889235;0.011107;0.0198;-0.003571;0.638929;-0.406491;-0.109112
12;-9.62672;1.211539;-0.889187;0.004852;0.028678;-0.013649;0.638411;-0.406367;-0.108585
13;-9.626772;1.204101;-0.881773;-0.005188;0.016248;-0.009961;0.639235;-0.407965;-0.10854
14;-9.611812;1.204069;-0.904046;-0.003408;0.017259;7e-05;0.638064;-0.406989;-0.109966
15;-9.656487;1.233918;-0.86688;0.000319;0.038743;-2e-05;0.637516;-0.406718;-0.10999
16;-9.649015;1.233887;-0.874286;0.009295;0.019811;-0.003574;0.638261;-0.407285;-0.108858
17;-9.626657;1.233707;-0.874118;-0.010588;0.02893;-0.002726;0.639156;-0.407067;-0.107452
18;-9.626669;1.218978;-0.8966;0.021948;0.008874;-0.010804;0.637988;-0.407282;-0.108869
19;-9.626784;1.189371;-0.904256;-0.003318;0.025157;-0.012734;0.638231;-0.406873;-0.109411
20;-9.62662;1.233766;-0.889041;-0.00241;0.023317;-0.016371;0.639038;-0.407801;-0.109646
21;-9.611897;1.189222;-0.896681;0.012914;0.006134;-0.019924;0.638376;-0.407408;-0.109264
22;-9.626791;1.204071;-0.874311;-0.001653;0.007402;0.001026;0.63934;-0.406893;-0.109092
23;-9.626758;1.21148;-0.874263;-0.005218;0.018171;6.3e-05;0.639408;-0.406596;-0.110326
24;-9.626687;1.218948;-0.889138;0.004718;0.012721;9.9e-05;0.637528;-0.408443;-0.109839
25;-9.589456;1.211239;-0.888906;0.008419;0.021551;-0.00905;0.637586;-0.407943;-0.108743
26;-9.641544;1.233857;-0.881692;-0.003386;0.020819;-0.001771;0.63909;-0.40743;-0.108687
27;-9.641593;1.219068;-0.88925;0.011144;0.026967;-0.003602;0.638048;-0.406319;-0.110246
28;-9.626638;1.233737;-0.881579;0.022061;0.035836;-0.005447;0.638535;-0.407156;-0.108848
29;-9.626687;1.218948;-0.889138;-0.001581;0.020831;5.6e-05;0.637957;-0.40687;-0.109422
30;-9.611778;1.211478;-0.903998;0.000219;0.012659;-0.007201;0.638389;-0.406621;-0.108995
31;-9.62672;1.211539;-0.889187;-0.007123;0.002094;0.003777;0.638459;-0.406721;-0.110226
32;-9.656499;1.219188;-0.889363;0.012003;0.025293;0.006436;0.637655;-0.407514;-0.109978
33;-9.671412;1.234008;-0.859531;0.000261;0.021618;-0.007244;0.637388;-0.406985;-0.109856
34;-9.64166;1.20425;-0.889347;0.005594;0.007344;0.001034;0.639099;-0.408361;-0.108543
35;-9.656435;1.241356;-0.874294;0.005595;0.007334;0.000122;0.639591;-0.407017;-0.109493
36;-9.649253;1.189375;-0.859653;0.00554;-0.003418;0.000168;0.638194;-0.407119;-0.110097
37;-9.671448;1.233949;-0.844607;-0.003566;-0.005927;0.009285;0.637913;-0.407377;-0.110243
38;-9.649163;1.233651;-0.814591;-0.001712;0.002117;0.007432;0.637039;-0.407077;-0.111241
39;-9.671627;1.182175;-0.867331;0.003733;-0.001597;0.001979;0.637241;-0.408234;-0.112596
40;-9.530055;1.173626;-0.866313;0.02177;-0.006925;0.012984;0.636983;-0.408635;-0.112329
41;-9.56707;1.233168;-0.858745;0.005507;0.014927;0.031106;0.63636;-0.408459;-0.113727
42;-9.671139;1.322709;-0.806716;0.014578;0.031198;0.047458;0.636067;-0.410497;-0.111666
43;-9.671158;1.322679;-0.799254;-0.00156;0.045349;0.023663;0.635363;-0.411537;-0.112098
44;-9.58094;1.382056;-1.007126;-0.042256;0.052777;0.023582;0.634384;-0.411912;-0.112546
45;-9.685016;1.486297;-0.925153;0.007369;0.013819;0.01834;0.634052;-0.412673;-0.113651
46;-9.759236;1.575657;-0.887824;0.03619;0.006839;0.049413;0.634158;-0.413123;-0.111723
47;-9.3576;1.357792;-0.945892;0.121299;0.005451;0.051391;0.632825;-0.415638;-0.11121
48;-9.640353;1.485849;-0.902431;0.072465;0.007342;0.036701;0.632628;-0.416202;-0.109842
49;-9.745974;1.308107;-0.71037;0.047038;0.000432;0.042157;0.630154;-0.417756;-0.110204
50;-9.447805;1.232237;-0.865309;0.03596;-0.043387;0.041441;0.629609;-0.418809;-0.110218
51;-9.744324;1.479929;-1.067426;-0.025537;-0.055098;0.012198;0.630229;-0.420371;-0.111416
52;-9.491955;1.439456;-0.715052;-0.029114;-0.022438;0.029413;0.629439;-0.419517;-0.113374
53;-9.664021;1.292688;-0.724773;-0.017194;-0.008441;0.012931;0.628963;-0.420537;-0.11462
54;-9.834865;1.486229;-0.605415;-0.048513;0.046072;-0.016537;0.628866;-0.420621;-0.116407
