time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-9.511313;-2.145518;-0.852706;-0.012465;-0.001438;-0.003098;0.562846;0.533592;0.072874
2;-9.406081;-1.936829;-0.850365;-0.012655;0.003328;0.01226;0.561578;0.532924;0.070392
3;-10.965641;-3.014615;-0.341634;-0.230892;0.00142;-0.148433;0.560603;0.532871;0.07554
4;-8.237409;-1.656639;-1.352909;0.201717;0.068667;0.07137;0.560092;0.533267;0.076061
5;-9.406999;-2.309251;-1.172686;-0.052252;-0.037376;0.000339;0.559845;0.533967;0.072904
6;-9.825629;-2.10017;-0.581427;-0.028752;-0.037495;-0.014023;0.561324;0.533294;0.074329
7;-9.196948;-2.213619;-1.026909;0.008881;-0.011679;0.021979;0.561415;0.53357;0.073781
8;-9.728245;-2.070538;-0.639479;0.014442;0.019584;0.009727;0.560467;0.53302;0.073761
9;-9.444008;-2.17546;-0.926371;-0.001442;0.023534;-0.010221;0.561014;0.533025;0.073779
10;-9.548791;-2.145262;-0.875755;-0.011325;0.027933;-0.013743;0.561338;0.532347;0.074347
11;-9.51151;-2.189873;-0.987328;0.031038;-0.000597;-0.014052;0.560484;0.533963;0.074152
12;-9.526465;-2.189907;-0.957692;-0.003487;-0.041802;-0.007;0.55983;0.532888;0.072516
13;-9.60131;-2.219906;-0.824539;0.030402;-0.069005;0.014475;0.561687;0.533183;0.07189
14;-9.496307;-2.115601;-0.882261;0.030473;-0.059208;0.012684;0.56169;0.532672;0.06822
15;-9.451172;-2.101499;-0.702129;-0.029657;-0.045627;-0.012421;0.561539;0.533093;0.066298
16;-9.630868;-2.146152;-0.511011;-0.022222;0.019757;-0.017352;0.56199;0.532267;0.06851
17;-9.473851;-2.130675;-0.87445;0.047546;0.071038;-0.019058;0.560338;0.533062;0.06844
18;-9.631321;-2.234628;-0.847503;-0.026345;0.058002;-0.031557;0.560378;0.534544;0.069231
19;-9.481503;-2.190172;-0.941989;-0.042546;0.047077;-0.035272;0.561063;0.534941;0.071154
20;-9.571341;-2.189981;-0.876257;-0.027645;0.019886;-0.010127;0.558914;0.535861;0.071747
21;-9.511571;-2.242274;-0.957581;-0.001693;0.019441;0.007872;0.558481;0.535844;0.073233
22;-9.616282;-2.189795;-0.869544;-0.003558;-0.003898;0.005049;0.560931;0.533033;0.072685
23;-9.481376;-2.130509;-0.911937;-0.014627;-0.019793;0.020288;0.560405;0.533026;0.072941
