time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-9.673734;0.416362;1.466062;0.005226;0.015545;0.019091;0.643557;-0.392675;-0.148201
2;-9.688588;0.423921;1.458537;0.01168;0.020581;-0.003723;0.643053;-0.391035;-0.149882
3;-9.68116;0.438531;1.495999;0.021623;0.02057;-5.9e-05;0.642802;-0.391308;-0.149478
4;-9.666269;0.431032;1.488601;0.007211;0.020415;-0.020141;0.644459;-0.390804;-0.14914
5;-9.681124;0.43859;1.481075;0.010759;0.018814;-0.002803;0.645313;-0.391623;-0.148551
6;-9.666214;0.43112;1.466215;0.010812;0.021374;-0.012845;0.644476;-0.391739;-0.148858
7;-9.666287;0.431002;1.496063;0.001713;0.020665;-0.003734;0.643638;-0.391192;-0.14917
8;-9.673707;0.438471;1.496055;0.018066;0.025846;-0.010118;0.643782;-0.390667;-0.149031
9;-9.666285;0.423652;1.481091;0.005299;0.017121;0.001758;0.643692;-0.391616;-0.148203
10;-9.666285;0.423652;1.481091;0.003512;0.007937;-0.016445;0.643903;-0.390263;-0.149304
11;-9.673689;0.438501;1.488593;0.023456;0.015016;-0.0128;0.643462;-0.390509;-0.149869
12;-9.658801;0.438351;1.496168;0.015328;0.029582;-0.000104;0.644534;-0.390576;-0.147765
13;-9.67364;0.453289;1.496152;-0.00195;0.015359;-6.8e-05;0.643344;-0.392106;-0.149588
14;-9.666321;0.423593;1.496015;-0.005627;0.007365;0.003609;0.64261;-0.391346;-0.147974
15;-9.681227;0.423713;1.495902;0.025304;0.034931;0.003531;0.644213;-0.389755;-0.148608
16;-9.681157;0.431181;1.481027;0.00449;0.022268;-0.016506;0.643243;-0.39146;-0.148909
17;-9.666351;0.408834;1.480994;0.005356;0.024221;-0.003745;0.644721;-0.392258;-0.149394
18;-9.673804;0.408894;1.480938;0.005405;0.029526;-0.00924;0.643882;-0.391048;-0.149711
19;-9.666254;0.438411;1.496112;0.005343;0.020617;-0.005552;0.644025;-0.39039;-0.149573
20;-9.681175;0.431152;1.488489;0.011699;0.022336;-0.007377;0.645039;-0.391488;-0.148563
21;-9.651308;0.431;1.466328;0.004459;0.018733;-0.012841;0.644172;-0.391589;-0.149421
22;-9.681209;0.423743;1.488441;0.012568;0.020631;-7.3e-05;0.64268;-0.391579;-0.149206
23;-9.658765;0.43841;1.481244;-0.000101;0.022516;-9.6e-05;0.644231;-0.391221;-0.148322
24;-9.681124;0.43859;1.481075;-0.003686;0.024234;-0.007406;0.643834;-0.390694;-0.148067
25;-9.658734;0.453169;1.496265;0.011698;0.029632;0.001715;0.644743;-0.391739;-0.148985
26;-9.68102;0.453467;1.466248;-0.005533;0.022545;-0.000105;0.643826;-0.390425;-0.148207
27;-9.666285;0.423652;1.481091;0.001732;0.016959;-0.012838;0.644263;-0.39117;-0.150244
28;-9.68119;0.423772;1.480978;0.005285;0.00805;-0.006413;0.641834;-0.390896;-0.149657
29;-9.673804;0.408894;1.480938;-0.002869;0.01359;0.001761;0.643326;-0.391038;-0.149871
30;-9.681093;0.453349;1.496096;-0.006416;0.020649;-0.009217;0.644315;-0.391064;-0.149282
31;-9.666251;0.431061;1.481139;0.008982;0.027828;-0.000107;0.643486;-0.390918;-0.149453
32;-9.681175;0.431152;1.488489;0.010722;0.014381;0.000864;0.642794;-0.391304;-0.149615
33;-9.666214;0.43112;1.466215;-0.014583;0.024415;0.000787;0.64433;-0.390938;-0.149007
34;-9.696096;0.423892;1.480866;0.010755;0.017914;-0.002801;0.644748;-0.390947;-0.148853
35;-9.673707;0.438471;1.496055;-0.000153;0.018128;0.007218;0.645036;-0.390162;-0.148572
36;-9.666285;0.423652;1.481091;0.006349;0.045795;0.001636;0.643624;-0.391715;-0.149442
37;-9.681157;0.431181;1.481027;0.001727;0.015152;-0.013744;0.644187;-0.391464;-0.149146
38;-9.688646;0.431182;1.495895;0.005314;0.018889;-7.5e-05;0.643625;-0.391848;-0.149441
39;-9.696096;0.423892;1.480866;0.016185;0.020623;0.001755;0.643903;-0.390529;-0.149302
40;-9.666247;0.423711;1.466167;-0.003668;0.026003;-0.009237;0.643311;-0.390765;-0.150148
41;-9.69603;0.43871;1.480963;-0.000167;0.015441;0.008139;0.643129;-0.391006;-0.150978
42;-9.666269;0.431032;1.488601;-0.001842;0.032317;-0.005613;0.644846;-0.389869;-0.149544
43;-9.695963;0.453528;1.48106;0.010693;0.009919;0.002706;0.644072;-0.391341;-0.14874
44;-9.710905;0.45359;1.495872;-0.007291;0.018727;-0.019245;0.644358;-0.390158;-0.148462
45;-9.636558;0.408565;1.48868;0.005344;0.027908;0.003538;0.644102;-0.391091;-0.148191
46;-9.673738;0.423712;1.481035;0.003454;0.015421;0.008146;0.64468;-0.390515;-0.150095
47;-9.658832;0.423592;1.481147;0.005356;0.018752;-0.011016;0.643419;-0.391547;-0.150688
48;-9.666287;0.431002;1.496063;0.005365;0.027834;-0.001936;0.64354;-0.391607;-0.148484
49;-9.673671;0.43853;1.481132;-0.006471;0.022661;0.008102;0.644606;-0.391737;-0.14899
50;-9.68119;0.423772;1.480978;0.001715;0.028864;0.007173;0.64377;-0.392251;-0.149295
51;-9.681142;0.438561;1.488537;0.007077;0.004454;-0.006394;0.644644;-0.392154;-0.148299
52;-9.681293;0.408895;1.495806;0.004383;0.020805;0.009035;0.644284;-0.390518;-0.149836
53;-9.636028;0.497679;1.437028;-0.003762;0.017207;0.003573;0.643277;-0.392337;-0.150825
54;-9.681227;0.423713;1.495902;-0.01734;0.019094;0.003541;0.643212;-0.390915;-0.149464
55;-9.658728;0.438469;1.46632;0.001761;0.037829;0.007137;0.644339;-0.391473;-0.148865
56;-9.68105;0.438708;1.451228;-0.01273;0.031554;-0.000155;0.643904;-0.390926;-0.149299
57;-9.681105;0.43862;1.473614;0.008922;0.022562;0.009034;0.642382;-0.39408;-0.149749
58;-9.688499;0.431419;1.436199;-0.005563;0.025387;0.012648;0.643083;-0.391182;-0.14933
59;-9.680949;0.460935;1.451373;0.001703;0.027997;0.009913;0.643307;-0.393214;-0.147795
60;-9.68102;0.453467;1.466248;0.010755;0.029765;0.012654;0.642825;-0.391585;-0.149063
61;-9.680935;0.468315;1.458883;0.009008;0.03321;0.000781;0.643215;-0.392639;-0.149451
62;-9.666029;0.468195;1.458996;0.001801;0.033135;-0.009259;0.64307;-0.392368;-0.149597
63;-9.665974;0.468283;1.43661;0.003514;0.021606;0.001736;0.643121;-0.391599;-0.148639
64;-9.681002;0.453497;1.458786;0.014348;0.015258;0.001777;0.642674;-0.391973;-0.149341
65;-9.658594;0.468105;1.466514;0.001666;0.008067;-0.007326;0.64377;-0.392118;-0.149296
66;-9.666144;0.438588;1.45134;0.006258;0.024232;-0.00192;0.642233;-0.393081;-0.147427
67;-9.636569;0.393835;1.466198;0.021743;0.031117;-0.016518;0.641899;-0.392782;-0.148542
68;-9.695874;0.461026;1.458723;0.019056;0.034672;-0.019277;0.642173;-0.392785;-0.148531
69;-9.695934;0.431508;1.428681;0.016347;0.034671;-0.020194;0.643356;-0.390655;-0.149323
70;-9.725775;0.453769;1.480836;0.012601;0.007755;-0.024644;0.645424;-0.390752;-0.146492
71;-9.695889;0.453647;1.451212;0.015353;0.014919;-0.023757;0.644413;-0.391245;-0.14749
72;-9.696108;0.409163;1.458384;0.006278;-0.001362;-0.040117;0.644525;-0.390042;-0.147907
73;-9.711032;0.409254;1.465733;0.016155;-0.008439;-0.027306;0.644479;-0.389489;-0.148737
74;-9.666363;0.394105;1.458511;0.017895;-0.014588;-0.017242;0.645531;-0.390009;-0.149515
75;-9.681257;0.408954;1.480882;0.027801;-0.029974;-0.023547;0.644319;-0.389211;-0.149157
76;-9.696388;0.379291;1.517885;0.027051;-0.014088;-0.043681;0.645063;-0.387857;-0.150511
77;-9.681671;0.349446;1.54019;0.045215;-0.008922;-0.050973;0.645291;-0.387837;-0.151326
78;-9.689039;0.364354;1.532769;0.023477;-0.004199;-0.043728;0.645549;-0.387037;-0.151597
79;-9.666729;0.349385;1.525378;0.015375;-0.001567;-0.052869;0.646389;-0.385334;-0.151163
80;-9.696648;0.342098;1.554953;0.008044;-0.013995;-0.047356;0.647278;-0.38425;-0.152372
81;-9.681805;0.31981;1.539996;0.014361;-0.004843;-0.029146;0.647527;-0.382916;-0.152784
82;-9.65217;0.304575;1.584895;0.027116;0.003921;-0.039195;0.648117;-0.381884;-0.151944
83;-9.6821;0.282559;1.591988;0.023469;-0.003266;-0.041908;0.649237;-0.381576;-0.153962
84;-9.682013;0.290056;1.56965;0.012725;0.021923;-0.040208;0.649394;-0.380661;-0.15355
85;-9.682097;0.275209;1.577015;0.019854;0.013145;-0.021921;0.649103;-0.379855;-0.153842
86;-9.637587;0.245095;1.607006;0.005288;-0.006548;-0.029148;0.650867;-0.379801;-0.151574
87;-9.652419;0.245333;1.577046;0.014403;0.010512;-0.021003;0.649214;-0.378254;-0.154261
88;-9.63772;0.215459;1.606812;0.005253;0.001774;-0.009121;0.649335;-0.377718;-0.154535
89;-9.637671;0.230247;1.614371;0.008946;0.018827;-0.00554;0.650818;-0.377193;-0.154892
90;-9.659909;0.245334;1.591914;0.001698;0.013419;-0.011001;0.649716;-0.37784;-0.155069
91;-9.66003;0.230427;1.614203;0.001597;0.006464;0.005444;0.650478;-0.377686;-0.156138
92;-9.667398;0.245335;1.606782;-0.002038;0.001062;0.001814;0.649247;-0.378601;-0.156181
93;-9.674822;0.260154;1.621746;-0.006575;0.00112;0.003632;0.649644;-0.379261;-0.156435
94;-9.667332;0.260153;1.606879;0.001731;0.013305;-0.020121;0.649786;-0.37794;-0.156301
95;-9.70463;0.253044;1.606549;-0.010176;-0.00804;-0.012753;0.650308;-0.376609;-0.156702
96;-9.637813;0.215311;1.644122;0.00893;0.004295;-0.020982;0.650232;-0.376041;-0.158083
97;-9.652785;0.200613;1.643913;0.017939;0.002564;-0.010932;0.650841;-0.376343;-0.156958
98;-9.637949;0.193025;1.658901;0.007161;0.0151;-0.018295;0.649944;-0.376561;-0.158366
99;-9.630514;0.192935;1.666419;0.021656;0.01498;-0.020098;0.6495;-0.375083;-0.158944
100;-9.667591;0.22296;1.643946;0.005375;0.031435;-0.002866;0.650052;-0.376945;-0.158908
101;-9.667727;0.200674;1.658725;0.007189;0.025942;-0.011048;0.65123;-0.376601;-0.157352
102;-9.667687;0.193383;1.628828;-0.003641;0.027721;-0.017455;0.651447;-0.374722;-0.158319
