time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-1.581161;9.470967;2.28377;-0.002646;0.010188;-0.00653;0.136135;-0.562738;-0.515421
2;-1.581148;9.478437;2.283791;-0.016855;-0.001921;-0.026474;0.136811;-0.562865;-0.515532
3;-1.566171;9.47087;2.291495;-0.013586;0.006706;0.000704;0.137324;-0.561909;-0.515807
4;-1.566196;9.455928;2.291455;-0.011646;0.002906;-0.01018;0.137379;-0.563539;-0.515364
5;-1.581161;9.470967;2.28377;-0.00991;-0.004179;-0.006608;0.136281;-0.562602;-0.515282
6;-1.581136;9.485909;2.283811;-0.018863;0.003781;-0.010151;0.136796;-0.563947;-0.515922
7;-1.558712;9.455918;2.284109;-0.006357;-0.007683;-0.003031;0.135897;-0.562864;-0.516792
8;-1.566178;9.470896;2.284023;-0.008089;0.004805;-0.005654;0.136507;-0.562865;-0.515952
9;-1.573663;9.470905;2.291369;-0.00799;-0.006151;-0.015673;0.136776;-0.562591;-0.515948
10;-1.573681;9.455937;2.2988;-0.011686;0.01467;-0.004671;0.138187;-0.561905;-0.515232
11;-1.581147;9.470915;2.298715;-0.002764;0.000457;-0.000263;0.137104;-0.562053;-0.515129
12;-1.573656;9.47088;2.298841;-0.004681;-0.008385;0.006011;0.136517;-0.56219;-0.515692
13;-1.581161;9.470967;2.28377;0.005504;0.002974;-0.010216;0.135782;-0.564357;-0.516767
14;-1.581156;9.485987;2.261394;-0.000785;0.011019;-0.010147;0.138524;-0.562721;-0.514523
15;-1.566178;9.470896;2.284023;-0.01173;0.006639;-0.002919;0.135409;-0.564094;-0.516238
16;-1.56619;9.455902;2.298927;-0.003565;0.013802;-0.0047;0.135015;-0.563829;-0.515983
17;-1.581122;9.485857;2.298755;-0.006305;-0.013166;-0.008486;0.135725;-0.563419;-0.515558
18;-1.543704;9.478312;2.269479;-0.009888;0.001189;-0.006588;0.136685;-0.562868;-0.5154
19;-1.573606;9.500763;2.298923;-0.00097;0.00498;0.001568;0.137596;-0.562297;-0.517702
20;-1.581161;9.470967;2.28377;-0.001;-0.002169;0.002429;0.136056;-0.563677;-0.516634
21;-1.573637;9.485847;2.29141;0.004781;0.006296;-0.022858;0.13496;-0.562876;-0.516549
22;-1.573619;9.500815;2.283978;-0.000717;0.002802;-0.017442;0.136332;-0.563284;-0.514721
23;-1.558712;9.455918;2.284109;-0.002642;0.002975;-0.008395;0.135976;-0.563278;-0.515825
24;-1.573644;9.485873;2.283937;-0.002813;0.003237;0.004275;0.13677;-0.563538;-0.516204
25;-1.581136;9.485909;2.283811;-0.013455;0.001112;-0.010182;0.136456;-0.563823;-0.51498
26;-1.573643;9.478351;2.298862;-0.004391;0.019086;-0.009183;0.135675;-0.562872;-0.516116
27;-1.596137;9.471012;2.290989;-0.004518;-0.003222;-0.004799;0.136148;-0.562198;-0.515157
28;-1.551195;9.470825;2.284276;-0.008052;-0.003358;-0.010237;0.136214;-0.563678;-0.516356
29;-1.573656;9.47088;2.298841;-0.000752;0.000149;-0.015649;0.136415;-0.563668;-0.517305
30;-1.558673;9.470808;2.299094;-0.00178;0.003033;-0.005684;0.136718;-0.562856;-0.516765
31;-1.581173;9.455973;2.298674;-0.002862;-0.003895;0.00604;0.137535;-0.562577;-0.516743
32;-1.596137;9.471012;2.290989;-0.000897;0.00848;-0.002921;0.137989;-0.562712;-0.516179
33;-1.573669;9.470931;2.283897;-0.007981;-0.007962;-0.01659;0.136229;-0.562597;-0.515966
34;-1.596119;9.48598;2.283558;0.002691;-0.007676;-0.004847;0.136168;-0.563403;-0.516909
35;-1.573656;9.47088;2.298841;-0.005248;0.01001;-0.014668;0.136368;-0.562731;-0.515959
36;-1.581134;9.470862;2.313659;-0.009911;-0.002388;-0.006595;0.137361;-0.562995;-0.515512
37;-1.566171;9.47087;2.291495;-0.015448;0.012187;0.006172;0.136183;-0.562322;-0.516519
38;-1.566178;9.470896;2.284023;-0.000922;0.003112;-0.002065;0.137863;-0.562038;-0.515923
39;-1.581179;9.455999;2.291202;-0.011765;-0.004112;-0.002984;0.137025;-0.562315;-0.516219
40;-1.596137;9.471012;2.290989;-0.00454;-0.002289;-0.002984;0.138707;-0.563521;-0.515867
41;-1.581108;9.478281;2.328624;-0.001011;0.014035;0.006155;0.137595;-0.562447;-0.515924
42;-1.581121;9.47081;2.328604;-0.00086;0.007504;-0.006552;0.137309;-0.563667;-0.51632
43;-1.543727;9.440802;2.31421;-0.009928;-0.000569;-0.004789;0.137628;-0.562586;-0.515511
44;-1.566166;9.48589;2.269119;-0.015437;-0.002225;0.002457;0.136415;-0.562465;-0.51528
45;-1.573694;9.448466;2.29878;-0.004593;-0.007618;-0.000314;0.137594;-0.564628;-0.514517
46;-1.566191;9.470948;2.269079;0.002485;0.019646;0.017031;0.137939;-0.56367;-0.515207
47;-1.566191;9.470948;2.269079;-0.000985;0.001413;0.002446;0.137263;-0.563693;-0.513317
48;-1.536175;9.50069;2.269666;-0.008113;0.015645;-0.001072;0.138586;-0.563253;-0.515603
49;-1.56618;9.485943;2.254175;-0.012756;0.012236;0.007974;0.13863;-0.563393;-0.515053
50;-1.5362;9.485748;2.269625;-0.037914;0.010158;-0.001035;0.136169;-0.562049;-0.516662
51;-1.603651;9.365853;2.46244;-0.013735;0.003269;0.007938;0.135761;-0.560159;-0.516302
52;-1.581043;9.500589;2.358574;-0.022494;0.019074;-0.006422;0.13834;-0.562311;-0.515083
53;-1.551172;9.448177;2.351465;-0.013545;0.008417;-0.002908;0.137575;-0.560942;-0.517729
54;-1.513875;9.380944;2.299609;-0.026461;0.016011;0.020678;0.13793;-0.560812;-0.516627
55;-1.551004;9.56032;2.329354;-0.011531;0.027923;-0.013641;0.138496;-0.560673;-0.516338
56;-1.551255;9.410901;2.328947;-0.005314;0.010093;-0.010151;0.137345;-0.561761;-0.517311
57;-1.656116;9.411319;2.349593;0.018861;-0.014719;-0.002193;0.1389;-0.560939;-0.516456
58;-1.596191;9.411061;2.343132;0.014386;-0.0076;-0.003063;0.139124;-0.56257;-0.515598
59;-1.626085;9.486121;2.283052;0.013615;-0.000568;-0.010241;0.139535;-0.561213;-0.515338
60;-1.581139;9.516002;2.224114;-0.004828;0.001775;0.020552;0.138172;-0.562986;-0.515622
61;-1.566154;9.500884;2.254215;-0.015148;-0.004459;-0.019267;0.137745;-0.562583;-0.51578
62;-1.581109;9.485805;2.3137;-0.009868;-0.004254;-0.010227;0.136957;-0.56273;-0.515394
63;-1.551181;9.470773;2.299221;-0.02044;-0.017291;-0.032007;0.136936;-0.561374;-0.51542
64;-1.506286;9.410609;2.352123;-0.015484;-0.016606;0.001435;0.137117;-0.562039;-0.516767
65;-1.521159;9.508012;2.292356;0.00807;-0.004019;-0.00125;0.136633;-0.562186;-0.515961
66;-0.982155;9.567107;1.763624;0.014291;0.207361;-0.00189;0.136559;-0.56272;-0.517046
67;-1.558745;9.516209;2.134826;-0.04415;0.019074;-0.002762;0.13873;-0.561478;-0.516998
68;-1.581162;9.486013;2.253922;-0.024443;0.015727;0.005319;0.138154;-0.560263;-0.517177
69;-1.64114;9.411274;2.342373;-0.018987;0.024666;0.00268;0.13792;-0.56066;-0.518542
70;-1.626108;9.395974;2.424781;-0.002793;0.017565;0.003492;0.138119;-0.560665;-0.517716
71;-1.581129;9.425723;2.403204;0.01698;-0.000243;0.006018;0.137908;-0.559321;-0.516656
72;-1.581115;9.478308;2.321152;0.026106;-0.00573;-0.00128;0.139025;-0.560124;-0.516468
73;-1.611074;9.478423;2.328118;0.027981;-0.005826;-0.006699;0.138562;-0.561627;-0.515635
