time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-0.411802;-9.361672;-2.788365;-0.01449;0.00463;0.002252;-0.217775;0.947139;0.061035
2;-0.434281;-9.376586;-2.76637;-0.00169;0.012527;-0.008571;-0.21658;0.947004;0.062436
3;-0.404286;-9.346766;-2.788198;-3.2e-05;0.001955;0.000386;-0.217346;0.947665;0.063214
4;-0.426778;-9.361628;-2.781146;-0.014414;0.006316;-0.003158;-0.217354;0.947531;0.06308
5;-0.411807;-9.376692;-2.76599;-0.001875;-0.000703;0.002186;-0.218586;0.948073;0.061262
6;-0.411783;-9.354227;-2.780873;-0.005306;0.005319;-0.009524;-0.216707;0.947287;0.060795
7;-0.411757;-9.346808;-2.765908;0.011744;0.010029;-0.001395;-0.217572;0.947014;0.060092
8;-0.404259;-9.34687;-2.75831;-0.007397;-0.003267;0.009414;-0.217635;0.947828;0.059395
9;-0.404265;-9.346845;-2.765782;-0.012655;7.8e-05;-0.001404;-0.216808;0.947012;0.061205
10;-0.426778;-9.361628;-2.781146;-0.019866;0.014454;0.001433;-0.218231;0.94687;0.060345
11;-0.411782;-9.361751;-2.765949;5.7e-05;0.000912;-0.006853;-0.217832;0.948222;0.060468
12;-0.426752;-9.354209;-2.766182;-0.025294;0.007245;0.000493;-0.216851;0.947151;0.060657
13;-0.411769;-9.35428;-2.765929;-0.021473;0.004234;-0.015823;-0.216689;0.946746;0.060942
14;-0.396799;-9.361821;-2.765696;0.003471;0.000319;0.0076;-0.216996;0.94769;0.060642
15;-0.426753;-9.346685;-2.781106;-0.005386;0.007245;-0.003174;-0.218658;0.946733;0.060062
16;-0.411763;-9.346783;-2.773381;0.000864;-0.00704;-0.001482;-0.219512;0.946848;0.061391
17;-0.411732;-9.331867;-2.765868;-0.014261;0.001572;-0.01586;-0.218252;0.945525;0.059826
18;-0.426772;-9.354131;-2.788598;-0.005338;0.014379;-0.004935;-0.218229;0.946735;0.060348
19;-0.396799;-9.361821;-2.765696;-0.005412;0.007272;-0.001377;-0.219245;0.948603;0.061638
20;-0.381797;-9.354447;-2.757951;-0.014337;0.00888;-0.008586;-0.217163;0.947018;0.060105
21;-0.411783;-9.354227;-2.780873;-4e-05;0.000164;0.000377;-0.21633;0.948102;0.06052
22;-0.426733;-9.346764;-2.75869;-0.00542;-0.010718;-0.005103;-0.217698;0.947011;0.060224
23;-0.426777;-9.36915;-2.766223;0.005355;0.002913;0.002198;-0.217295;0.94742;0.060229
