time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;9.763336;-0.447919;0.550613;0.026994;-0.008474;0.00176;-0.698789;0.188911;-0.420135
2;9.795145;-0.414073;0.570408;0.013718;0.014527;0.002002;-0.699104;0.190714;-0.418326
3;9.7485;-0.396984;0.548324;0.022702;0.01092;-0.004321;-0.698996;0.190268;-0.421236
4;9.753529;-0.414066;0.570153;0.017169;0.003962;0.008136;-0.699279;0.19054;-0.421523
5;9.748845;-0.404666;0.630935;-0.002394;0.025188;0.008412;-0.698749;0.190016;-0.421616
6;9.734137;-0.390139;0.635773;0.012733;0.003892;0.00106;-0.697103;0.190791;-0.420474
7;9.753534;-0.40199;0.579931;0.00889;-0.020734;0.01252;-0.698716;0.190395;-0.420956
8;9.782931;-0.42377;0.570289;0.018829;-0.010143;0.011607;-0.699833;0.190549;-0.421953
9;9.780455;-0.385069;0.589896;-0.007853;-0.007628;-0.007717;-0.697666;0.190276;-0.421161
10;9.775343;-0.40413;0.521718;0.011908;0.003882;-0.003378;-0.698643;0.191087;-0.421896
11;9.743729;-0.443054;0.548084;0.012902;0.014449;-0.006007;-0.698273;0.189714;-0.420254
12;9.768218;-0.428569;0.560454;0.011796;0.00754;0.011756;-0.698724;0.190399;-0.42109
13;9.782707;-0.418656;0.516835;0.01009;0.003917;0.000193;-0.699261;0.191587;-0.42101
14;9.746113;-0.433307;0.53842;0.008575;0.03211;-0.008543;-0.697666;0.190936;-0.42104
15;9.772986;-0.423576;0.531337;0.006671;0.021554;-0.004132;-0.697263;0.1912;-0.42089
16;9.770731;-0.445567;0.565253;0.001308;0.03222;0.00308;-0.697602;0.188463;-0.422718
17;9.758625;-0.445734;0.599208;0.015515;0.023401;0.00825;-0.695353;0.189538;-0.422611
18;9.728822;-0.379947;0.536127;0.018139;0.016352;0.009972;-0.697005;0.190614;-0.423522
19;9.743963;-0.540011;0.54035;0.010328;0.023254;-0.00951;-0.695981;0.190245;-0.424255
20;9.707267;-0.397457;0.645297;0.021016;0.050821;0.013686;-0.696181;0.190939;-0.425343
21;9.709906;-0.436363;0.667012;0.031536;0.012753;0.008057;-0.696335;0.190816;-0.425748
22;9.778274;-0.455484;0.609007;0.019854;0.012855;0.015273;-0.694841;0.190677;-0.425129
23;9.74641;-0.409516;0.630898;0.010292;0.037481;0.001259;-0.694477;0.190502;-0.428162
24;9.72916;-0.385205;0.61875;0.010244;0.037527;0.006595;-0.693725;0.190001;-0.429041
25;9.754012;-0.402591;0.701467;0.017427;0.033911;-0.000594;-0.693854;0.189602;-0.429041
26;9.739497;-0.410055;0.740236;0.008515;0.040982;-0.000485;-0.692597;0.189515;-0.430297
27;9.754206;-0.424582;0.735398;0.034224;0.000267;-0.00447;-0.692866;0.189119;-0.430438
28;9.847043;-0.429194;0.684902;0.024345;0.000356;0.000959;-0.691565;0.189669;-0.430774
29;9.805704;-0.429536;0.755137;0.045861;0.000259;-0.004558;-0.691716;0.189281;-0.431174
30;9.739297;-0.424304;0.679401;0.025721;-0.022398;0.029265;-0.692937;0.190212;-0.431526
31;9.631306;-0.385274;0.635164;0.027761;-0.00308;0.01689;-0.691447;0.189677;-0.431033
32;9.645609;-0.394459;0.530689;0.011661;0.008543;0.027753;-0.6925;0.190062;-0.430834
33;9.773354;-0.436121;0.616358;-0.016561;0.052656;0.014009;-0.692117;0.191525;-0.43084
34;9.876769;-0.45622;0.755451;-0.00366;0.081614;-0.007266;-0.691823;0.191053;-0.432808
35;9.896637;-0.48316;0.808926;0.008828;0.067389;-0.014558;-0.690212;0.192312;-0.434602
36;9.788919;-0.439641;0.837633;-0.00749;0.06223;0.002434;-0.688426;0.191833;-0.435954
37;9.681506;-0.522164;0.856042;-0.009379;0.055185;0.008609;-0.687595;0.192153;-0.437641
38;9.720728;-0.47874;0.900234;0.013745;0.044614;0.015489;-0.688353;0.191933;-0.439408
