time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;3.355835;7.080041;-5.958967;0.006396;0.011449;-0.007523;0.025796;-0.293022;0.682031
2;3.348086;7.13996;-5.944179;0.013267;-0.006154;0.001191;0.025962;-0.292786;0.682712
3;3.377824;7.155204;-5.973615;-0.003193;0.007924;-0.017242;0.025278;-0.292147;0.683485
4;3.385452;7.125227;-5.973429;-0.030172;0.022927;-0.001262;0.025291;-0.292939;0.683488
5;3.378189;7.095099;-5.95103;-0.001463;0.007923;-0.014605;0.024973;-0.292903;0.682664
6;3.355636;7.124987;-5.944011;0.001871;0.029063;-0.00298;0.024363;-0.291552;0.682093
7;3.325793;7.109931;-5.959603;0.00058;0.007939;-0.026954;0.025069;-0.291431;0.682127
8;3.333221;7.095175;-6.011967;-0.018379;0.006205;-0.012854;0.02423;-0.291038;0.682489
9;3.325767;7.095115;-6.004612;0.005613;0.034348;-0.010008;0.024621;-0.291013;0.6817
10;3.392823;7.147729;-5.965801;-0.006886;0.006164;-0.011079;0.02299;-0.293131;0.682435
11;3.288557;7.079842;-5.975327;-0.021944;-0.016654;-0.014779;0.025198;-0.291032;0.681997
12;3.303326;7.109937;-5.982567;-0.00127;-0.014933;-0.025349;0.025595;-0.291403;0.68121
13;3.355792;7.094981;-5.943975;0.007569;-0.018489;-0.023612;0.02595;-0.290953;0.683111
14;3.34829;7.087575;-5.974135;-0.021143;-0.000837;-0.009375;0.026791;-0.290438;0.68315
15;3.333534;7.064889;-5.94439;0.012601;0.00177;-0.007592;0.026179;-0.290387;0.682043
16;3.288522;7.079905;-5.990336;-0.02815;0.012403;-0.012812;0.025399;-0.29083;0.680121
17;3.273449;7.094943;-6.013168;-0.019632;0.006247;0.003914;0.025064;-0.290776;0.68226
18;3.295785;7.110033;-6.012735;-0.010822;-0.004336;0.00649;0.025296;-0.290733;0.681059
19;3.318404;7.08746;-5.974735;-0.007216;-0.006113;0.003827;0.025486;-0.289869;0.682547
20;3.362941;7.110449;-6.048907;-0.019588;0.005319;0.002141;0.026586;-0.289987;0.681792
21;3.325827;7.080143;-6.012099;-0.002086;-0.00964;0.013506;0.025813;-0.288743;0.684041
22;3.318217;7.110088;-6.00478;-0.008615;0.00092;-0.012887;0.026645;-0.290172;0.683142
23;3.333207;7.087767;-6.034472;-0.007004;-0.014932;-0.005944;0.02902;-0.289269;0.682851
24;3.34822;7.0877;-6.004153;-0.008386;-0.002624;-0.023505;0.027773;-0.289535;0.68333
25;3.311054;7.057487;-5.989859;-0.008648;-0.033407;-0.014018;0.028806;-0.29076;0.683921
26;3.288501;7.087375;-5.98284;-0.016053;-0.00961;0.001155;0.029661;-0.290387;0.684231
27;3.258971;7.042032;-5.930855;-0.003439;0.000949;-0.005835;0.029882;-0.290074;0.682894
28;3.243954;7.049538;-5.946173;-0.00155;-0.00257;-0.011152;0.029299;-0.288618;0.682997
29;3.303826;7.027297;-5.95245;-0.00217;-0.000823;0.017972;0.028738;-0.289655;0.682703
30;3.363159;7.095197;-5.988853;-0.039607;0.022085;0.024315;0.028301;-0.289638;0.682413
31;3.348598;7.035004;-5.959063;-0.013008;0.02206;0.027837;0.026768;-0.290417;0.68261
32;3.378193;7.087661;-5.96603;-0.00195;0.032584;0.010272;0.02555;-0.289279;0.680933
33;3.384969;7.178111;-6.063547;0.003468;0.03433;0.006768;0.024777;-0.290508;0.682245
34;3.378019;7.087972;-6.041076;-0.014182;0.011465;-0.000468;0.026217;-0.290292;0.682987
35;3.363233;7.087634;-5.973835;-0.005463;0.022912;0.007557;0.024657;-0.290786;0.682644
36;3.355887;7.050222;-6.003958;-0.015882;0.023801;-0.003034;0.023622;-0.289428;0.682052
37;3.385564;7.080438;-6.025908;-0.012543;-0.000861;0.004739;0.023398;-0.29065;0.682987
38;3.378145;7.080315;-6.003544;-0.008939;0.007941;0.003037;0.022429;-0.291305;0.683211
39;3.393001;7.110254;-5.973261;-0.017842;-0.0123;0.001137;0.02415;-0.290962;0.683967
40;3.378137;7.095193;-5.973543;-0.005405;-0.019351;0.001086;0.02323;-0.291144;0.682172
41;3.363168;7.110044;-5.951348;-0.014842;-0.014938;-0.014762;0.025352;-0.291436;0.68214
42;3.385577;7.087845;-6.003403;-0.026439;-0.006133;-0.011179;0.024604;-0.291387;0.681162
43;3.385799;7.065155;-5.958348;-0.008259;0.007918;-0.02873;0.025778;-0.289752;0.68283
44;3.385669;7.080251;-5.98088;-0.013716;0.023773;-0.021559;0.026345;-0.289761;0.682858
45;3.363098;7.110169;-5.981366;-0.024509;0.011478;-0.017227;0.024087;-0.290904;0.682482
46;3.318491;7.057579;-6.004718;-0.006963;0.03085;-0.003864;0.024394;-0.291711;0.682768
47;3.31856;7.057454;-5.974699;-0.006989;-0.000839;-0.005849;0.02379;-0.292188;0.681663
48;3.29622;7.049803;-5.960132;-0.006759;0.000927;-0.016425;0.02441;-0.290945;0.683441
49;3.392688;7.14054;-6.040838;-0.021249;0.022909;-0.002144;0.024394;-0.290671;0.68317
50;3.33336;7.094925;-5.95193;-0.030208;0.013272;-0.00045;0.025279;-0.291497;0.683753
51;3.311054;7.057487;-5.989859;-0.005418;-0.012275;0.002895;0.024775;-0.290767;0.682111
52;3.385512;7.110256;-5.980916;0.01448;-0.006185;-0.012936;0.025046;-0.29141;0.681587
53;3.385565;7.110162;-5.958402;-0.024781;-0.009651;-0.006786;0.024675;-0.291974;0.682648
54;3.333499;7.064951;-5.959399;-0.020929;0.011488;-0.018116;0.026033;-0.291161;0.681634
55;3.355718;7.102545;-5.958993;-0.001665;0.001778;-0.005822;0.026308;-0.291028;0.681512
56;3.318478;7.079896;-5.959717;-0.001844;0.006203;0.00303;0.025247;-0.293029;0.682409
57;3.318191;7.124998;-5.982285;-0.005236;0.015006;-0.003961;0.026413;-0.292297;0.68354
58;3.348329;7.080074;-5.974126;-0.013972;-0.000848;-0.012023;0.026335;-0.291314;0.682053
59;3.325984;7.079863;-5.944558;0.006424;0.007942;-0.009311;0.025763;-0.29234;0.681489
60;3.333065;7.12518;-6.012003;-0.031881;0.01327;-0.004859;0.025899;-0.291296;0.681763
61;3.333447;7.065045;-5.981913;-0.016739;0.01501;-0.005738;0.024634;-0.290764;0.682104
62;3.363124;7.09526;-6.003862;-0.007134;0.025551;0.003164;0.025389;-0.290559;0.683352
63;3.348216;7.09514;-5.989153;0.002667;-0.002623;-0.000561;0.025639;-0.291313;0.682289
64;3.333343;7.094957;-5.959435;-0.021539;0.006225;0.009207;0.026357;-0.290553;0.68286
65;3.348216;7.09514;-5.989153;-0.010534;0.007953;-0.005782;0.025085;-0.290666;0.682799
66;3.348094;7.125082;-5.97418;-0.006867;0.001785;-0.011995;0.025516;-0.291068;0.682821
67;3.348477;7.064947;-5.944089;0.006544;0.008808;-0.014603;0.024794;-0.290524;0.68265
68;3.325936;7.072517;-5.982072;-0.020978;0.00269;-0.016411;0.025817;-0.290048;0.683641
69;3.363258;7.072724;-5.996331;-0.007085;0.007944;-0.000493;0.025472;-0.289726;0.682277
70;3.363255;7.109889;-5.913825;-0.007443;0.018521;0.015474;0.025481;-0.289214;0.68268
71;3.318751;7.027386;-5.959654;0.002015;0.018513;-0.009248;0.024097;-0.291564;0.682484
72;3.392967;7.110316;-5.98827;-0.001756;0.011444;-0.000461;0.023122;-0.290783;0.683109
73;3.363089;7.095322;-6.018871;-0.0213;0.023806;0.000503;0.024376;-0.289873;0.683032
74;3.355731;7.080228;-6.003994;-0.010782;0.014998;0.006617;0.022689;-0.289857;0.68322
75;3.348247;7.102516;-5.959144;0.009123;0.015849;-0.010135;0.023582;-0.291212;0.683805
76;3.318278;7.095117;-6.012267;5.4e-05;0.002675;-0.002288;0.023121;-0.291042;0.682975
77;3.39308;7.095251;-5.973243;-0.013971;0.00177;-0.012003;0.024646;-0.290125;0.682642
78;3.393201;7.065308;-5.988216;-0.003471;-0.002641;-0.004098;0.024001;-0.290823;0.683824
79;3.378328;7.065125;-5.958498;-0.013688;-0.002632;-0.025274;0.025425;-0.291373;0.683894
80;3.333265;7.10996;-5.959453;0.007362;-0.016712;-0.01389;0.026553;-0.290086;0.68435
81;3.333168;7.095268;-6.034481;-0.006645;-0.005259;-0.021758;0.026775;-0.289382;0.683147
82;3.378254;7.072689;-5.973516;0.011161;0.015823;-0.021613;0.025091;-0.288199;0.683871
83;3.333329;7.087549;-5.98194;-0.001226;-0.01495;-0.027119;0.024968;-0.288994;0.684001
84;3.303509;7.065022;-6.005027;-0.003155;0.01236;-0.017226;0.026811;-0.287724;0.684626
85;3.318599;7.049953;-5.97469;-0.014033;0.015013;-0.007505;0.025894;-0.28921;0.682431
86;3.303699;7.034955;-5.989982;-0.008501;0.014127;-0.016337;0.025474;-0.289468;0.682411
87;3.303856;7.004949;-5.989946;0.021556;0.022896;-0.007456;0.027245;-0.289431;0.684247
88;3.303422;7.094903;-5.975044;-0.008713;0.013255;-0.007508;0.026748;-0.288056;0.683008
89;3.363089;7.095322;-6.018871;-6.2e-05;0.011458;0.003948;0.026774;-0.2886;0.683414
90;3.363028;7.110293;-6.011384;-0.025853;0.008851;0.003931;0.026915;-0.288211;0.683555
91;3.288835;7.019894;-5.990264;0.002629;0.008851;0.003037;0.02625;-0.289153;0.680832
92;3.34799;7.125269;-6.019207;-0.001293;0.011452;-0.021635;0.02511;-0.287957;0.681043
93;3.318417;7.065143;-6.019736;-0.017392;-0.008757;-0.018258;0.026135;-0.287223;0.682168
94;3.289052;7.004642;-5.93021;-0.00654;0.015009;-0.025158;0.026926;-0.288222;0.683825
95;3.288657;7.057369;-5.982804;-0.025631;0.013284;-0.005751;0.02608;-0.289123;0.683517
96;3.303673;7.020139;-6.034992;-0.01491;0.007977;-0.007561;0.026043;-0.287527;0.683242
97;3.318451;7.06508;-6.004727;-0.008122;0.030859;0.008491;0.026939;-0.287583;0.684362
98;3.288531;7.065026;-6.020337;-0.01637;0.018567;0.018994;0.02679;-0.287834;0.684086
99;3.333403;7.05026;-6.034427;-0.009231;0.018534;0.018107;0.0262;-0.287804;0.683519
100;3.318591;7.064831;-5.94469;0.005044;0.020285;0.014597;0.025637;-0.286887;0.683894
101;3.377884;7.110507;-6.048607;-0.022459;0.008842;0.011871;0.024643;-0.287389;0.683578
102;3.407961;7.080556;-6.032962;-0.025899;0.029075;0.008476;0.023367;-0.289451;0.682713
103;3.363463;7.050065;-5.958781;0.001768;0.011456;0.001294;0.024141;-0.288612;0.684634
104;3.333047;7.125211;-6.019507;-0.015899;0.011489;-0.003988;0.024373;-0.288568;0.683433
105;3.378093;7.080409;-6.026058;-0.02293;0.006191;-0.007565;0.022384;-0.288141;0.683336
106;3.363693;7.012496;-5.943727;-0.009459;0.011461;-0.013714;0.023548;-0.288317;0.684066
107;3.326165;7.005223;-6.034523;-0.016022;0.009734;0.003036;0.022667;-0.287755;0.683483
108;3.349015;6.974806;-5.913964;0.001276;0.022041;0.025181;0.021837;-0.28789;0.683848
109;3.348641;7.020063;-5.974054;-0.011818;0.036134;0.015578;0.020846;-0.286834;0.684201
110;3.416258;6.975067;-5.912613;-0.01944;0.053731;0.040398;0.021419;-0.28867;0.683695
111;3.394495;6.869774;-5.86791;-0.009934;0.043175;0.052661;0.017651;-0.289182;0.684592
112;3.424303;6.884893;-5.867328;0.000644;0.103008;0.061905;0.016065;-0.288091;0.684243
113;3.51489;6.749811;-5.767806;0.040079;0.139926;0.132731;0.011531;-0.287756;0.684024
114;3.500589;6.629701;-5.760458;0.013846;0.188418;0.200107;0.00569;-0.284249;0.684138
115;3.589569;6.720439;-5.84882;-0.024642;0.162924;0.251116;-0.001754;-0.28679;0.684189
116;3.680328;6.495871;-5.876768;-0.035645;0.191092;0.313032;-0.008557;-0.286938;0.683592
117;3.829322;6.526956;-5.993876;-0.073427;0.178774;0.374706;-0.018868;-0.288622;0.682964
118;4.068965;6.467437;-5.883936;0.02923;0.116919;0.390149;-0.026252;-0.288487;0.682069
119;4.368953;6.317947;-5.727661;0.038132;0.245329;0.48278;-0.035324;-0.285473;0.682432
120;4.578669;6.332702;-5.468319;0.256109;0.273142;0.51476;-0.050328;-0.281079;0.683314
121;4.548328;6.273947;-5.79905;0.257849;0.234413;0.517998;-0.062828;-0.272519;0.684845
122;4.995222;6.463969;-5.970378;0.179747;0.20523;0.50986;-0.074445;-0.265304;0.686691
123;5.222939;5.930809;-5.620028;0.357096;0.24452;0.53564;-0.086678;-0.255692;0.688233
124;5.506432;5.88065;-5.914445;0.422326;0.280365;0.527922;-0.097188;-0.243006;0.6916
125;5.53785;5.632784;-5.808485;0.569944;0.217636;0.480685;-0.110885;-0.22565;0.694803
126;5.760869;5.591078;-6.389287;0.405172;0.289025;0.50937;-0.122912;-0.208943;0.697145
127;5.505763;5.800098;-6.387136;0.180437;0.181995;0.407181;-0.13345;-0.200915;0.698098
128;6.031616;5.440319;-5.955942;0.29193;0.092555;0.17619;-0.138503;-0.191378;0.699043
129;6.062688;5.096463;-6.217591;0.458734;0.101126;0.199129;-0.143114;-0.179782;0.701217
130;6.144415;5.23137;-6.111036;0.623527;0.165937;0.063732;-0.14673;-0.164039;0.705044
131;6.009722;5.164333;-6.353805;0.574479;0.035708;-0.059849;-0.146517;-0.148494;0.705824
132;6.026152;4.812451;-6.503176;0.457821;0.027067;-0.0044;-0.147654;-0.13598;0.710317
133;5.751841;4.30222;-6.733259;0.564614;-0.04694;-0.089713;-0.147244;-0.117495;0.713524
134;5.907546;4.602229;-6.572868;0.440265;-0.092629;-0.104102;-0.145916;-0.106245;0.715715
135;6.080762;4.451809;-6.314081;0.355709;-0.039708;0.026829;-0.142847;-0.09623;0.718532
136;5.642471;3.925377;-6.412366;1.033302;-0.357414;-0.248965;-0.137773;-0.075469;0.719265
137;5.708064;3.794821;-7.423975;1.339423;-0.441532;-0.297243;-0.124535;-0.041127;0.724398
138;5.543266;3.624021;-7.99742;1.039469;-0.420806;-0.228341;-0.112583;-0.008187;0.728664
139;5.289732;3.39177;-8.309935;0.516221;-0.240407;-0.140692;-0.10203;0.012659;0.728718
140;5.321908;3.313475;-7.491244;-0.031216;0.000711;0.026853;-0.101779;0.015417;0.728993
141;5.052483;3.313241;-7.691768;0.179442;-0.105966;-0.019758;-0.095896;0.020718;0.729802
142;5.256112;2.93905;-7.709781;0.383109;-0.129248;-0.062339;-0.093246;0.030733;0.729367
143;5.156855;3.254602;-7.922237;0.338829;-0.032368;-0.144555;-0.092322;0.038588;0.730739
144;5.230891;3.315558;-8.078404;0.147745;0.027766;-0.017082;-0.090721;0.044378;0.730668
145;5.398582;2.864369;-7.654307;-0.029281;-0.000225;0.026753;-0.090707;0.048528;0.729177
146;5.218663;2.701262;-8.288099;-0.223831;0.004464;-0.010336;-0.088556;0.047819;0.729686
147;5.105363;3.178638;-7.743088;-0.330579;0.005588;0.021544;-0.087276;0.041679;0.730975
148;5.113639;3.080619;-7.615243;-0.19856;-0.042105;0.03709;-0.089237;0.032451;0.731307
149;5.173944;2.9387;-7.703928;0.110047;-0.040801;-0.00703;-0.08688;0.03272;0.730343
150;5.172918;3.089163;-7.809171;-0.002554;-0.061794;-0.023043;-0.085605;0.033741;0.730806
151;5.195428;3.044491;-7.868704;-0.02338;-0.021278;-0.000714;-0.084577;0.03421;0.728565
152;5.11348;2.991725;-7.885302;-0.073482;-0.00532;0.016152;-0.08309;0.034382;0.72702
153;5.172088;3.14267;-8.04938;-0.008444;0.005123;0.010955;-0.083339;0.032534;0.730514
