time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-9.017051;3.570215;1.334601;0.0055;0.028222;-0.002181;0.497854;-0.612343;0.074174
2;-9.046888;3.548347;1.304384;0.007224;0.014831;0.004258;0.499644;-0.612898;0.074523
3;-9.069321;3.548409;1.334063;0.009116;0.032769;0.006006;0.49723;-0.611705;0.075239
4;-9.06185;3.548379;1.326657;0.005503;0.028208;-0.002186;0.498963;-0.61355;0.074501
5;-9.054575;3.496546;1.303989;0.016354;0.03184;0.007843;0.498564;-0.611177;0.074741
6;-9.069514;3.489257;1.303828;-1.3e-05;0.013034;0.000604;0.49798;-0.614053;0.073918
7;-9.076967;3.489317;1.303772;0.003655;0.025613;0.005114;0.497476;-0.612749;0.074709
8;-9.009765;3.533111;1.334415;0.003608;0.000252;-0.017568;0.497808;-0.612386;0.075814
9;-9.039491;3.548198;1.326825;0.009074;0.014686;-0.006681;0.497719;-0.612737;0.074172
10;-9.069321;3.548409;1.334063;0.003732;0.027172;-0.014041;0.498317;-0.612637;0.075152
11;-9.039542;3.54076;1.334239;0.009068;0.021998;0.004231;0.497498;-0.612628;0.07512
12;-9.054545;3.511304;1.319009;-0.001789;0.022041;0.002389;0.497194;-0.612214;0.074557
13;-9.076803;3.533711;1.318986;0.001865;0.02555;-0.00127;0.497703;-0.612466;0.073895
14;-9.069503;3.503986;1.32631;0.007242;0.012943;-0.003033;0.498418;-0.613544;0.074479
15;-9.047129;3.511185;1.333989;0.005408;0.003919;-0.009378;0.497492;-0.613153;0.074986
16;-9.054608;3.489137;1.303941;0.008123;0.007557;-0.003008;0.497691;-0.611471;0.076213
17;-9.054652;3.503777;1.348808;0.021767;0.021838;-0.001225;0.49764;-0.611709;0.075255
18;-9.009823;3.540373;1.371772;0.014499;0.01285;-0.008486;0.498233;-0.613058;0.07611
19;-9.046962;3.548229;1.334231;0.012652;0.012985;0.00245;0.497934;-0.611195;0.075674
20;-9.069247;3.548527;1.304216;0.007349;0.031726;-0.005848;0.498362;-0.612066;0.073508
21;-9.046955;3.53353;1.304287;0.009051;0.012944;-0.002116;0.497733;-0.612348;0.074443
22;-9.054445;3.53353;1.319155;0.009057;0.016566;0.000604;0.496647;-0.61168;0.074532
23;-9.069503;3.503986;1.32631;0.001851;0.025599;0.002377;0.497497;-0.6121;0.075116
24;-9.069418;3.518833;1.318946;0.007308;0.027306;-0.00127;0.498051;-0.612638;0.075279
25;-9.024734;3.511064;1.319234;-0.007191;0.020154;-0.008551;0.498551;-0.612094;0.074474
26;-9.08439;3.504136;1.318736;7.5e-05;0.036431;0.007799;0.496432;-0.613222;0.073029
27;-9.069394;3.548291;1.363909;0.007266;0.017412;-0.004873;0.498051;-0.61277;0.07528
28;-9.009631;3.562747;1.334609;0.001877;0.028248;-0.002186;0.497574;-0.612072;0.074024
