time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-9.618884;1.943968;-0.520561;-0.001342;-0.009052;-0.001324;0.612327;-0.509188;-0.025898
2;-9.596367;1.973771;-0.527573;-0.0077;-0.007215;0.002312;0.611204;-0.508655;-0.026218
3;-9.641461;1.899353;-0.550952;-0.005712;0.015942;-0.005658;0.610833;-0.507701;-0.027341
4;-9.626339;1.973939;-0.535551;-0.009254;0.003211;-0.013883;0.609595;-0.508134;-0.025735
5;-9.626326;1.973887;-0.520606;0.008597;-0.005428;-0.001322;0.610748;-0.50906;-0.026908
6;-9.596329;1.996184;-0.527511;-0.00044;-0.001847;0.00052;0.610706;-0.509056;-0.027455
7;-9.61132;2.003804;-0.550161;0.001544;-0.0048;-0.013066;0.610744;-0.508789;-0.026913
8;-9.611432;1.929043;-0.53542;0.008588;-0.00181;0.000507;0.610399;-0.508394;-0.025977
9;-9.611432;1.936566;-0.550344;0.014255;-0.000365;-0.017588;0.610632;-0.509064;-0.026639
10;-9.611292;2.0037;-0.520272;0.004987;0.002658;0.000543;0.611136;-0.508242;-0.027047
11;-9.626389;1.936532;-0.520708;-0.005036;-0.004435;0.005956;0.609612;-0.508541;-0.02559
12;-9.60384;1.988775;-0.535131;-0.011219;0.002541;-0.002134;0.610176;-0.508793;-0.027205
13;-9.626401;1.929062;-0.520728;0.000417;3e-05;0.004163;0.610586;-0.510141;-0.027439
14;-9.626385;1.959076;-0.558008;0.001302;0.019882;0.010624;0.609774;-0.507986;-0.026961
15;-9.611344;1.988863;-0.550202;-0.015689;-0.004734;-0.006691;0.610242;-0.508394;-0.026255
16;-9.611349;1.973842;-0.527826;-0.014744;0.019504;-0.004722;0.610053;-0.509216;-0.02529
17;-9.641373;1.944127;-0.535885;-0.002226;0.012536;0.00245;0.611054;-0.509873;-0.026609
18;-9.611292;2.0037;-0.520272;0.00135;-0.014421;-0.001372;0.60962;-0.508933;-0.027357
19;-9.611294;2.018746;-0.55012;0.004694;0.008516;0.024098;0.609738;-0.510568;-0.026093
20;-9.618912;1.944072;-0.55045;-0.009221;0.004965;-0.015683;0.610591;-0.511374;-0.025777
21;-9.618841;1.973878;-0.527952;0.001502;-0.004744;-0.010348;0.608853;-0.510434;-0.026944
22;-9.611256;2.033636;-0.535135;-0.005041;0.00908;0.009654;0.608946;-0.510293;-0.02749
23;-9.611292;2.0037;-0.520272;-0.004125;-0.001746;0.005962;0.610787;-0.510282;-0.02661
24;-9.611279;2.011171;-0.520251;-0.007657;-7.7e-05;0.000555;0.611295;-0.509731;-0.027014
25;-9.611293;2.011223;-0.535196;0.004815;0.009227;0.015058;0.610492;-0.509606;-0.026769
26;-9.596182;2.063292;-0.489967;-0.004784;-0.007537;-0.013982;0.60922;-0.509614;-0.027357
27;-9.611356;1.973868;-0.535298;0.005051;-0.005537;-0.005843;0.610355;-0.510284;-0.026898
28;-9.62622;2.048675;-0.542819;-0.007578;0.008818;-0.002999;0.610192;-0.510553;-0.027307
29;-9.588729;2.048367;-0.504826;-0.00849;-0.000198;-0.004881;0.610065;-0.511232;-0.027298
30;-9.596392;1.95883;-0.527613;0.002338;0.005259;-0.003056;0.609137;-0.510433;-0.026798
31;-9.641207;2.026202;-0.505772;0.016704;0.007227;0.002365;0.608536;-0.509771;-0.025602
32;-9.588775;2.033504;-0.527283;-0.004938;0.007115;0.001491;0.610826;-0.51015;-0.026066
33;-9.62646;1.91425;-0.55813;-0.002136;-0.000199;-0.006685;0.609698;-0.510699;-0.026638
34;-9.626352;1.973992;-0.550495;-0.003881;-0.003901;-0.012135;0.608904;-0.511792;-0.026507
35;-9.611305;1.996229;-0.520292;-0.007712;0.001807;0.005091;0.608606;-0.510846;-0.026671
36;-9.611406;1.943985;-0.535379;-0.014522;0.007466;-0.023796;0.609773;-0.510842;-0.025678
37;-9.588818;2.003594;-0.519892;-0.012929;-0.009324;-0.012165;0.609474;-0.510572;-0.025966
38;-9.596334;1.988687;-0.52006;-0.000366;-0.009165;-0.006765;0.610221;-0.508392;-0.026529
39;-9.656248;2.003939;-0.528503;-0.014593;-0.014928;-0.023929;0.609137;-0.509756;-0.026675
40;-9.596456;1.928998;-0.542639;-0.005622;0.00949;-0.013861;0.610891;-0.508789;-0.026772
