time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;-3.18240628229123;8.91401694369244;-0.167771039817291;0.0237;0.01746;-0.037748;-0.34114;-0.789068;0.113358
2;-3.16354600776005;8.90780204690947;-0.152586333897158;0.038064;0.00159;-0.045799;-0.342554;-0.789046;0.11329
3;-3.13795904727143;8.92599271800586;-0.155695890665513;0.03611;-0.008966;-0.038811;-0.342245;-0.788555;0.114111
4;-3.15437753609898;8.93216769411432;-0.155047778971126;0.039566;-0.011605;-0.034417;-0.343043;-0.790278;0.114614
5;-3.13276892476179;8.92757620985456;-0.183174451016558;0.030102;-0.025687;-0.049521;-0.341006;-0.787894;0.113631
6;-3.11820099752587;8.9315071607355;-0.160703299640998;0.023986;-0.007196;-0.052921;-0.340705;-0.789734;0.113381
7;-3.07874993255046;8.93233404518664;-0.0988075193629283;0.023105;0.016566;-0.051872;-0.339647;-0.789424;0.111817
8;-3.08807834390086;8.93926114909267;-0.0562637477122219;0.015849;0.038591;-0.043776;-0.340504;-0.791742;0.110706
9;-3.08179967105502;8.94509231417096;-0.0824243501707415;0.022053;0.002496;-0.045791;-0.341181;-0.789291;0.108919
10;-3.06535638718736;8.93892910230385;-0.0413304081463599;0.050298;0.013026;-0.03601;-0.339563;-0.789373;0.110476
11;-3.07213543603083;8.95278256788576;-0.133569073290715;0.047161;-0.000188;-0.055515;-0.338586;-0.790027;0.109987
12;-3.07407351228701;8.94992923738148;-0.100344762588567;0.041623;0.010393;-0.045733;-0.338826;-0.790582;0.110784
13;-3.06635916732212;8.94275706684742;-0.131837556210165;0.025381;-0.000148;-0.035221;-0.339366;-0.790726;0.111296
14;-3.06078167056664;8.92355646709115;-0.104328737530289;0.031092;0.020962;-0.050958;-0.338678;-0.78994;0.111193
15;-3.05353393636693;8.92735960631191;-0.150375520649746;0.030188;0.005121;-0.05107;-0.339292;-0.790406;0.10982
16;-3.0583318764683;8.92709053460353;-0.138611303330615;0.027574;0.015683;-0.052761;-0.339712;-0.789234;0.110334
