time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
1;2.019779;3.896547;-8.731161;0.003529;0.009021;-0.012506;-0.365707;-0.205318;0.772535
2;2.019832;3.874722;-8.747898;-0.000193;-0.008061;-0.003715;-0.366925;-0.20582;0.774044
3;2.041767;3.857548;-8.715477;0.001034;0.002416;-0.020469;-0.366732;-0.206082;0.772763
4;2.014939;3.884457;-8.745696;0.012109;-0.008636;0.005129;-0.366995;-0.204468;0.772702
5;2.029596;3.843015;-8.703181;0.004245;-0.007102;-0.002826;-0.366554;-0.205005;0.771182
6;2.049092;3.884359;-8.784304;-0.003542;-0.001093;-0.014294;-0.36555;-0.205329;0.773063
7;2.024691;3.86735;-8.715906;-0.005395;-0.012843;-0.010796;-0.365333;-0.203861;0.772252
8;2.01496;3.867437;-8.735619;0.015;-0.001612;-0.005453;-0.365524;-0.205068;0.773577
9;2.03688;3.867297;-8.720612;-0.001985;-0.005358;-0.003708;-0.365174;-0.204807;0.772808
10;2.02958;3.862482;-8.723083;0.007904;-0.005363;-0.007232;-0.366139;-0.204492;0.771709
11;2.024708;3.872264;-8.745337;0.009475;-0.010527;0.003357;-0.36569;-0.203719;0.772879
12;2.034456;3.872214;-8.745188;-0.000317;0.013877;0.000749;-0.364943;-0.20401;0.772277
13;2.039366;3.835698;-8.712687;-0.007324;-0.011773;-0.00373;-0.365894;-0.203297;0.771427
14;2.034471;3.857619;-8.732706;-0.010838;0.001755;-0.007238;-0.366228;-0.204496;0.772483
15;2.029558;3.867311;-8.708496;0.012615;-0.001098;-0.019582;-0.366953;-0.205012;0.773499
16;2.029567;3.874644;-8.733077;0.00523;-0.007203;-0.007238;-0.365525;-0.204133;0.773549
17;2.022269;3.877148;-8.752794;0.008033;-0.001877;-0.013407;-0.36635;-0.20516;0.772626
18;2.034462;3.862476;-8.732791;0.00968;0.001928;-0.007214;-0.365839;-0.20411;0.772493
19;2.01738;3.872263;-8.725884;0.001568;0.005595;-0.003686;-0.364991;-0.204424;0.773846
20;2.032036;3.862512;-8.745055;0.012543;0.003545;-0.016039;-0.366891;-0.204734;0.772195
21;2.034486;3.855214;-8.744891;0.007799;-0.005226;-0.001932;-0.366173;-0.205176;0.773545
22;2.032027;3.855179;-8.720474;0.017835;-0.009057;-0.012527;-0.366333;-0.203562;0.77297
23;2.015027;3.838331;-8.754674;0.011483;-0.004414;-0.007232;-0.366826;-0.203814;0.773471
24;2.034524;3.852861;-8.783976;0.003591;0.006249;-0.014278;-0.364897;-0.203219;0.773166
25;2.029633;3.845533;-8.749687;0.008782;-0.001691;-0.006342;-0.365136;-0.203881;0.773562
26;2.036901;3.84784;-8.7056;-0.005166;0.010481;-0.023111;-0.365958;-0.203039;0.772715
27;2.032079;3.852854;-8.774231;-0.002626;-0.014725;-0.014328;-0.365678;-0.20252;0.773104
28;2.029598;3.847896;-8.715493;0.015722;0.013122;0.001645;-0.365048;-0.202808;0.772756
29;2.029594;3.855201;-8.725402;-0.000262;0.013807;-0.001904;-0.366745;-0.202473;0.772526
30;2.036931;3.857658;-8.759569;-0.005575;0.003736;-0.002811;-0.366327;-0.203296;0.773092
31;2.039387;3.833307;-8.732209;-0.003676;-0.011831;-0.007259;-0.366198;-0.202499;0.773076
32;2.039365;3.867389;-8.774374;0.003472;-0.018131;-0.00726;-0.366342;-0.202224;0.7728
33;2.044242;3.840554;-8.724925;0.001569;0.009223;-0.003675;-0.367082;-0.202336;0.773543
34;2.034498;3.838175;-8.725032;0.006781;0.003996;0.003383;-0.367823;-0.203892;0.771731
35;2.034506;3.835756;-8.72988;0.015126;0.005496;-0.011619;-0.366663;-0.202333;0.771617
36;2.034521;3.838227;-8.751931;0.015023;-0.010713;-0.005469;-0.367149;-0.202053;0.772233
37;2.05402;3.845448;-8.768879;0.01596;0.011938;-0.008948;-0.36715;-0.201786;0.772225
38;2.049145;3.862534;-8.801041;-0.003689;0.003639;-0.007221;-0.367582;-0.200692;0.77139
39;2.058896;3.833237;-8.746584;0.00439;-0.009085;-0.009005;-0.368161;-0.20282;0.772721
40;2.068638;3.833173;-8.7391;0.001635;-0.007202;-0.005469;-0.368695;-0.202529;0.772424
41;2.04915;3.825977;-8.734379;-0.007473;-0.007044;0.003347;-0.367512;-0.202044;0.772733
42;2.036927;3.838144;-8.715213;-0.001937;0.003668;-0.006342;-0.369215;-0.202241;0.772388
43;2.05402;3.838133;-8.75408;-0.016202;0.016259;-0.007211;-0.367435;-0.202705;0.771717
44;2.058852;3.857519;-8.744562;0.010309;0.006794;0.005168;-0.367653;-0.203372;0.772504
45;2.058913;3.828398;-8.756281;0.010736;-7.2e-05;-0.014278;-0.367969;-0.20228;0.771416
46;2.041789;3.862472;-8.749798;0.005141;0.007439;-0.003673;-0.367368;-0.202319;0.773008
47;2.058911;3.823517;-8.743969;-0.006612;0.003899;0.004256;-0.368454;-0.203069;0.772063
48;2.044225;3.857583;-8.739894;-0.003709;0.009089;-0.007212;-0.367311;-0.202976;0.771602
49;2.053974;3.857534;-8.739745;-0.007389;0.009192;-0.001914;-0.368989;-0.202244;0.771751
50;2.058877;3.835632;-8.729508;0.010737;-0.005533;-0.014289;-0.369545;-0.204486;0.771008
51;2.063739;3.838017;-8.719695;0.004357;0.009101;-0.008966;-0.368701;-0.202795;0.772302
52;2.053976;3.862415;-8.752057;-0.007489;0.002054;0.003371;-0.368076;-0.203883;0.771847
53;2.07353;3.842939;-8.778321;-0.001884;0.014511;-0.008958;-0.368255;-0.202932;0.770901
54;2.0735;3.83312;-8.724352;-0.009179;-0.025329;0.000665;-0.367962;-0.202416;0.771551
55;2.068625;3.818516;-8.694827;0.003383;0.000105;-0.00457;-0.370015;-0.202206;0.771955
56;2.073534;3.823443;-8.743747;-0.001915;-0.018149;-0.005495;-0.368078;-0.202681;0.771812
57;2.06134;3.847867;-8.783483;-0.019942;-0.017151;0.003318;-0.369101;-0.204647;0.772075
58;2.068596;3.847707;-8.71979;0.003415;0.003702;-0.006326;-0.369384;-0.203029;0.771623
59;2.053963;3.867263;-8.747252;0.015927;0.001976;-0.0072;-0.368945;-0.202764;0.77008
60;2.063789;3.799121;-8.699453;0.007209;-0.007435;-0.016066;-0.369312;-0.200616;0.770517
61;2.068664;3.823477;-8.748712;0.005277;-0.003624;-0.008991;-0.369667;-0.201544;0.771175
62;2.06863;3.842906;-8.74905;0.008594;0.013052;0.001647;-0.369655;-0.200879;0.771416
63;2.073517;3.833158;-8.743916;-0.005477;0.001787;-0.007223;-0.368738;-0.200783;0.771591
64;2.068607;3.796535;-8.630865;-0.000371;-0.006984;0.00424;-0.369913;-0.201403;0.771417
65;2.068658;3.833216;-8.761108;-0.014469;-0.010904;-0.002845;-0.370083;-0.20179;0.77064
66;2.068649;3.828321;-8.74146;-0.001858;-0.007323;-0.009006;-0.368866;-0.201713;0.771612
67;2.06131;3.838048;-8.729513;-0.000131;-0.022679;-0.005504;-0.369371;-0.202764;0.771876
68;2.068643;3.835621;-8.748923;-0.01427;-0.009337;-0.012556;-0.369083;-0.203315;0.772427
69;2.058869;3.845366;-8.739459;-0.000119;-0.00453;-0.007233;-0.368866;-0.201713;0.771612
70;2.063748;3.847789;-8.749209;-0.005796;-0.010533;0.008647;-0.36871;-0.201591;0.772136
71;2.061285;3.847744;-8.719901;-0.001967;0.010959;-0.005436;-0.369016;-0.202104;0.771226
72;2.068625;3.833145;-8.724426;0.001623;-0.001747;-0.005458;-0.369587;-0.201295;0.77273
73;2.058877;3.83807;-8.734442;0.008651;-0.002455;-0.000154;-0.368796;-0.202105;0.770458
74;2.073509;3.838015;-8.744;-0.003587;0.005304;-0.012513;-0.369261;-0.202631;0.771488
75;2.073487;3.84772;-8.739279;0.017569;-0.000565;-0.000135;-0.368915;-0.201034;0.77068
76;2.063768;3.833207;-8.744064;0.004349;-0.007223;-0.007233;-0.369327;-0.201038;0.772736
77;2.068623;3.83314;-8.721981;0.015047;-0.005319;-0.007216;-0.369354;-0.201166;0.772219
78;2.068748;3.804162;-8.807063;-0.014304;0.001631;-0.01077;-0.369827;-0.201022;0.773099
79;2.073531;3.881949;-8.857252;-0.030582;-0.003681;-0.000192;-0.368949;-0.202119;0.772529
80;2.073526;3.786857;-8.662412;-0.017793;-0.022163;-0.014357;-0.3685;-0.203593;0.771167
81;2.02225;3.881981;-8.740652;-0.030428;-0.000269;-0.009032;-0.36757;-0.203634;0.771607
82;2.061238;3.862269;-8.695701;0.01059;-0.016272;-0.007243;-0.368016;-0.203363;0.773004
83;2.019947;3.809153;-8.749201;0.069364;-0.016504;-0.00101;-0.366167;-0.201438;0.773696
84;2.037154;3.72894;-8.757325;0.175868;-0.00856;0.025621;-0.36748;-0.197777;0.773388
85;2.073644;3.667658;-8.560075;0.367889;0.054642;0.052469;-0.368969;-0.188916;0.774737
86;2.093535;3.451456;-8.580464;0.345602;0.051761;0.054188;-0.371223;-0.177356;0.776356
87;2.132673;3.561287;-8.963264;0.059662;0.039867;0.037081;-0.371542;-0.171747;0.777733
88;2.186266;3.641416;-9.095897;0.096843;0.069609;0.049573;-0.373994;-0.167112;0.777986
89;2.1816;3.493189;-9.039589;0.215831;0.107626;0.0745;-0.376685;-0.158731;0.778636
90;2.201187;3.361639;-8.880498;0.129271;0.040411;0.03716;-0.379658;-0.153274;0.778837
91;2.255034;3.244857;-8.911884;0.102998;-0.007608;0.018489;-0.380165;-0.149383;0.779086
92;2.230634;3.281487;-8.952018;0.007246;-0.021843;-0.009032;-0.379361;-0.147816;0.779602
93;2.211232;3.235475;-8.968629;-0.029891;-0.037067;-0.023246;-0.377499;-0.148699;0.780506
94;2.206328;3.289067;-9.040552;-0.012359;0.001618;-0.010777;-0.377321;-0.14829;0.778945
95;2.19164;3.245113;-8.878614;0.037267;0.020551;0.002556;-0.376438;-0.149547;0.780977
96;2.186747;3.262162;-8.891212;0.040492;0.039164;0.017613;-0.378723;-0.148641;0.7794
97;2.191607;3.271857;-8.893753;0.046963;0.009881;0.00873;-0.378713;-0.146506;0.779598
98;2.2161;3.235435;-8.961218;0.00679;0.018685;0.010473;-0.379536;-0.14513;0.778734
99;2.269609;3.234926;-8.838129;-0.014257;-0.021055;-0.005517;-0.381288;-0.145607;0.779954
100;2.245337;3.254773;-8.990457;-0.022772;-0.024282;-0.0232;-0.37913;-0.146484;0.779056
101;2.240416;3.240065;-8.907132;-0.018733;-0.000151;-0.005486;-0.37989;-0.146191;0.779396
102;2.225816;3.288949;-9.030474;-0.016965;-0.015506;-0.002864;-0.378849;-0.147301;0.779484
103;2.191775;3.196653;-8.936459;-0.01944;-0.014873;-0.0126;-0.378952;-0.147302;0.779998
104;2.189225;3.257363;-8.927772;0.005281;0.000165;-0.001937;-0.379121;-0.147822;0.779225
105;2.225718;3.278979;-8.898251;0.015752;0.000511;0.008685;-0.378789;-0.147047;0.780649
106;2.208726;3.271903;-8.961965;0.010521;0.003983;0.003383;-0.378986;-0.147027;0.779339
107;2.225764;3.271769;-8.93725;2.6e-05;0.009067;-0.007213;-0.379764;-0.147664;0.779316
108;2.218486;3.240186;-8.912357;0.003933;0.006867;-0.023115;-0.378477;-0.148113;0.779138
109;2.264771;3.288666;-8.985861;0.010985;-0.020206;-0.016962;-0.380312;-0.147237;0.778755
110;2.225755;3.249806;-8.88307;0.008034;-0.0072;-0.005473;-0.378206;-0.146791;0.779373
111;2.211148;3.274295;-8.949742;0.007016;0.009317;-0.000142;-0.378171;-0.147867;0.780056
112;2.216071;3.245122;-8.946715;0.000912;-0.007248;-0.005484;-0.379602;-0.147276;0.779963
113;2.177006;3.281731;-8.938163;-0.003557;-0.008181;-0.005498;-0.377888;-0.145879;0.780533
114;2.225823;3.235329;-8.931725;-0.010611;-0.008352;-0.00903;-0.378106;-0.146413;0.781316
115;2.208743;3.264626;-8.966728;-0.007041;-0.00831;-0.009028;-0.37748;-0.148036;0.780877
116;2.196555;3.250054;-8.93487;-0.00255;-0.006499;-0.01079;-0.378927;-0.146105;0.780484
117;2.23071;3.245085;-8.966056;-0.017948;0.005463;-0.000176;-0.377134;-0.146171;0.780062
118;2.216005;3.259604;-8.900506;-0.00348;-0.01284;-0.009032;-0.377419;-0.14709;0.779554
119;2.189276;3.252601;-8.976596;0.011616;-0.002595;-0.005468;-0.378725;-0.147438;0.779365
120;2.19162;3.279199;-8.923224;-0.014411;-0.010825;0.001553;-0.377944;-0.148003;0.779423
121;2.206318;3.250038;-8.951839;-0.001621;-0.003809;-0.012547;-0.377391;-0.147631;0.780091
122;2.206297;3.249991;-8.927384;-0.001589;-0.003858;-0.014314;-0.377105;-0.147647;0.780626
123;2.211175;3.259728;-8.951934;0.005456;-0.001863;-0.009883;-0.378419;-0.147192;0.780283
124;2.228203;3.264446;-8.924859;-0.003538;0.005396;-0.007224;-0.37761;-0.148164;0.780874
125;2.186796;3.242766;-8.907991;-0.002593;-0.005544;-0.009026;-0.377944;-0.148003;0.779423
126;2.189204;3.281697;-8.95265;-0.003596;-0.004499;-0.003721;-0.378041;-0.147872;0.780064
127;2.201451;3.262268;-8.983916;0.001915;-0.003727;-0.010776;-0.378693;-0.146644;0.779993
128;2.216062;3.257293;-8.961599;0.001755;0.001904;-0.003696;-0.378006;-0.148414;0.780731
129;2.21602;3.271827;-8.942289;-0.001866;0.007374;-0.001922;-0.377999;-0.148416;0.780861
130;2.218546;3.240318;-8.980829;-0.014375;0.005499;-0.000176;-0.378279;-0.148668;0.780464
131;2.196474;3.257189;-8.856743;0.01417;0.011142;-0.001903;-0.377655;-0.149089;0.77999
132;2.191633;3.279228;-8.937898;0.012153;-0.011257;0.011298;-0.377614;-0.149365;0.780779
133;2.211116;3.271786;-8.908128;-0.00188;0.011919;-0.001914;-0.377512;-0.14883;0.78025
134;2.22575;3.288802;-8.954664;-0.015885;-0.01576;-0.012579;-0.379228;-0.149425;0.779656
135;2.215978;3.283923;-8.918047;0.000887;2.6e-05;-0.005465;-0.379351;-0.149421;0.77978
136;2.208692;3.274265;-8.927771;-0.014145;-0.012969;-0.010811;-0.378475;-0.149182;0.77917
137;2.19646;3.29129;-8.908689;-0.012717;-0.003446;0.005105;-0.378387;-0.14947;0.780871
138;2.201269;3.322814;-8.896938;0.001716;0.009178;-0.00368;-0.378312;-0.149195;0.779828
139;2.174565;3.289048;-8.948109;-0.001698;-0.008254;-0.009029;-0.377011;-0.149915;0.779918
140;2.196495;3.318185;-9.002082;-0.006238;-1.4e-05;-0.005475;-0.377012;-0.148979;0.779891
141;2.181877;3.25732;-8.886311;-0.01407;0.008728;-0.016075;-0.377098;-0.151389;0.780737
142;2.1892;3.293879;-8.972425;-0.008946;-0.005451;-0.003727;-0.377188;-0.149765;0.778995
143;2.191527;3.308249;-8.874824;-0.002611;-0.007369;-0.009022;-0.377645;-0.150828;0.780171
